modelo,entity,doc_id,template,complete_prediction,token,pred_type,matched_annotation,full_matched_sentence,ann_entity_id,annt_type,result,word_category,pct_tp_participant_level,result_type
qwen3_14b,participants,lusa_106,ext_def_exp_temp0.3_nodelim_norole_nocot,"['gas', 'station', 'employee']",gas,,,,,,fp,Nao definido,0.0,MISS
qwen3_14b,participants,lusa_106,ext_def_exp_temp0.3_nodelim_norole_nocot,"['gas', 'station', 'employee']",station,,,,,,fp,Nao definido,0.0,MISS
qwen3_14b,participants,lusa_106,ext_def_exp_temp0.3_nodelim_norole_nocot,"['gas', 'station', 'employee']",employee,,,,,,fp,Nao definido,0.0,MISS
qwen3_14b,participants,lusa_106,ext_def_exp_temp0.3_nodelim_norole_nocot,"['the', 'victim']",the,,The victim,"The victim was still transported alive to Santo António Hospital, but ended up dying.",115,Per,tp,Articles,1.0,EXACT
qwen3_14b,participants,lusa_106,ext_def_exp_temp0.3_nodelim_norole_nocot,"['the', 'victim']",victim,,The victim,"The victim was still transported alive to Santo António Hospital, but ended up dying.",115,Per,tp,Generic Actors,1.0,EXACT
qwen3_14b,participants,lusa_106,ext_def_exp_temp0.3_nodelim_norole_nocot,"['the', 'street']",the,,the street,"According to the Public Relations source of the Porto PSP Metropolitan Command, the lighting post was knocked down by the truck's crane, hitting the man who was walking on the street.",138,Pl_civil,tp,Articles,1.0,EXACT
qwen3_14b,participants,lusa_106,ext_def_exp_temp0.3_nodelim_norole_nocot,"['the', 'street']",street,,the street,"According to the Public Relations source of the Porto PSP Metropolitan Command, the lighting post was knocked down by the truck's crane, hitting the man who was walking on the street.",138,Pl_civil,tp,Spatial & Jurisdictional Terms,1.0,EXACT
qwen3_14b,participants,lusa_106,ext_def_exp_temp0.3_nodelim_norole_nocot,"['gas', 'station']",gas,,,,,,fp,Nao definido,0.0,MISS
qwen3_14b,participants,lusa_106,ext_def_exp_temp0.3_nodelim_norole_nocot,"['gas', 'station']",station,,,,,,fp,Nao definido,0.0,MISS
qwen3_14b,participants,lusa_106,ext_def_exp_temp0.3_nodelim_norole_nocot,"['santo', 'antónio', 'hospital']",to,,to Santo António Hospital,"The victim was still transported alive to Santo António Hospital, but ended up dying.",163,Fac,fn,Prepositions & Connectives,0.8571428571428571,PARTIAL
qwen3_14b,participants,lusa_106,ext_def_exp_temp0.3_nodelim_norole_nocot,"['santo', 'antónio', 'hospital']",santo,,to Santo António Hospital,"The victim was still transported alive to Santo António Hospital, but ended up dying.",163,Fac,tp,Nao definido,0.8571428571428571,PARTIAL
qwen3_14b,participants,lusa_106,ext_def_exp_temp0.3_nodelim_norole_nocot,"['santo', 'antónio', 'hospital']",antónio,,to Santo António Hospital,"The victim was still transported alive to Santo António Hospital, but ended up dying.",163,Fac,tp,Nao definido,0.8571428571428571,PARTIAL
qwen3_14b,participants,lusa_106,ext_def_exp_temp0.3_nodelim_norole_nocot,"['santo', 'antónio', 'hospital']",hospital,,to Santo António Hospital,"The victim was still transported alive to Santo António Hospital, but ended up dying.",163,Fac,tp,Nao definido,0.8571428571428571,PARTIAL
qwen3_14b,participants,lusa_106,ext_def_exp_temp0.3_nodelim_norole_nocot,"['porto', 'psp', 'metropolitan', 'command']",porto,,PSP Metropolitan Command,"According to the Public Relations source of the Porto PSP Metropolitan Command, the lighting post was knocked down by the truck's crane, hitting the man who was walking on the street.",104,Org,fp,Nao definido,0.8571428571428571,PARTIAL
qwen3_14b,participants,lusa_106,ext_def_exp_temp0.3_nodelim_norole_nocot,"['porto', 'psp', 'metropolitan', 'command']",psp,,PSP Metropolitan Command,"According to the Public Relations source of the Porto PSP Metropolitan Command, the lighting post was knocked down by the truck's crane, hitting the man who was walking on the street.",104,Org,tp,Nao definido,0.8571428571428571,PARTIAL
qwen3_14b,participants,lusa_106,ext_def_exp_temp0.3_nodelim_norole_nocot,"['porto', 'psp', 'metropolitan', 'command']",metropolitan,,PSP Metropolitan Command,"According to the Public Relations source of the Porto PSP Metropolitan Command, the lighting post was knocked down by the truck's crane, hitting the man who was walking on the street.",104,Org,tp,Nao definido,0.8571428571428571,PARTIAL
qwen3_14b,participants,lusa_106,ext_def_exp_temp0.3_nodelim_norole_nocot,"['porto', 'psp', 'metropolitan', 'command']",command,,PSP Metropolitan Command,"According to the Public Relations source of the Porto PSP Metropolitan Command, the lighting post was knocked down by the truck's crane, hitting the man who was walking on the street.",104,Org,tp,Nao definido,0.8571428571428571,PARTIAL
qwen3_14b,participants,lusa_106,ext_def_exp_temp0.3_nodelim_norole_nocot,"['electricity', 'pole']",an,,an electricity pole,"A 52-year-old man died today, and another suffered minor injuries, following an accident with a truck that knocked down an electricity pole on Rua da Constitution, in Porto, a PSP source told Lusa.",106,Obj,fn,Articles,0.8,PARTIAL
qwen3_14b,participants,lusa_106,ext_def_exp_temp0.3_nodelim_norole_nocot,"['electricity', 'pole']",electricity,,an electricity pole,"A 52-year-old man died today, and another suffered minor injuries, following an accident with a truck that knocked down an electricity pole on Rua da Constitution, in Porto, a PSP source told Lusa.",106,Obj,tp,Nao definido,0.8,PARTIAL
qwen3_14b,participants,lusa_106,ext_def_exp_temp0.3_nodelim_norole_nocot,"['electricity', 'pole']",pole,,an electricity pole,"A 52-year-old man died today, and another suffered minor injuries, following an accident with a truck that knocked down an electricity pole on Rua da Constitution, in Porto, a PSP source told Lusa.",106,Obj,tp,Nao definido,0.8,PARTIAL
qwen3_14b,participants,lusa_106,ext_def_exp_temp0.3_nodelim_norole_nocot,"['porto', 'municipal', 'environmental', 'company']",the,,the Porto Municipal Environmental Company,"According to the Public Relations source of the Porto PSP Metropolitan Command, the lighting post was knocked down by the truck's crane, hitting the man who was walking on the street.",171,Org,fn,Articles,0.8888888888888888,PARTIAL
qwen3_14b,participants,lusa_106,ext_def_exp_temp0.3_nodelim_norole_nocot,"['porto', 'municipal', 'environmental', 'company']",porto,,the Porto Municipal Environmental Company,"According to the Public Relations source of the Porto PSP Metropolitan Command, the lighting post was knocked down by the truck's crane, hitting the man who was walking on the street.",171,Org,tp,Nao definido,0.8888888888888888,PARTIAL
qwen3_14b,participants,lusa_106,ext_def_exp_temp0.3_nodelim_norole_nocot,"['porto', 'municipal', 'environmental', 'company']",municipal,,the Porto Municipal Environmental Company,"According to the Public Relations source of the Porto PSP Metropolitan Command, the lighting post was knocked down by the truck's crane, hitting the man who was walking on the street.",171,Org,tp,Nao definido,0.8888888888888888,PARTIAL
qwen3_14b,participants,lusa_106,ext_def_exp_temp0.3_nodelim_norole_nocot,"['porto', 'municipal', 'environmental', 'company']",environmental,,the Porto Municipal Environmental Company,"According to the Public Relations source of the Porto PSP Metropolitan Command, the lighting post was knocked down by the truck's crane, hitting the man who was walking on the street.",171,Org,tp,Nao definido,0.8888888888888888,PARTIAL
qwen3_14b,participants,lusa_106,ext_def_exp_temp0.3_nodelim_norole_nocot,"['porto', 'municipal', 'environmental', 'company']",company,,the Porto Municipal Environmental Company,"According to the Public Relations source of the Porto PSP Metropolitan Command, the lighting post was knocked down by the truck's crane, hitting the man who was walking on the street.",171,Org,tp,Nao definido,0.8888888888888888,PARTIAL
qwen3_14b,participants,lusa_106,ext_def_exp_temp0.3_nodelim_norole_nocot,"['the', 'company']",the,,The company,"According to the Public Relations source of the Porto PSP Metropolitan Command, the lighting post was knocked down by the truck's crane, hitting the man who was walking on the street.",220,Org,tp,Articles,1.0,EXACT
qwen3_14b,participants,lusa_106,ext_def_exp_temp0.3_nodelim_norole_nocot,"['the', 'company']",company,,The company,"According to the Public Relations source of the Porto PSP Metropolitan Command, the lighting post was knocked down by the truck's crane, hitting the man who was walking on the street.",220,Org,tp,Nao definido,1.0,EXACT
qwen3_14b,participants,lusa_106,ext_def_exp_temp0.3_nodelim_norole_nocot,"['the', 'authorities']",the,,the authorities,The accident occurred at around 7:50 am.,174,Org,tp,Articles,1.0,EXACT
qwen3_14b,participants,lusa_106,ext_def_exp_temp0.3_nodelim_norole_nocot,"['the', 'authorities']",authorities,,the authorities,The accident occurred at around 7:50 am.,174,Org,tp,Nao definido,1.0,EXACT
qwen3_14b,participants,lusa_106,ext_def_exp_temp0.3_nodelim_norole_nocot,"['the', 'municipality']",the,,the municipality,"According to the Public Relations source of the Porto PSP Metropolitan Command, the lighting post was knocked down by the truck's crane, hitting the man who was walking on the street.",128,Org,tp,Articles,1.0,EXACT
qwen3_14b,participants,lusa_106,ext_def_exp_temp0.3_nodelim_norole_nocot,"['the', 'municipality']",municipality,,the municipality,"According to the Public Relations source of the Porto PSP Metropolitan Command, the lighting post was knocked down by the truck's crane, hitting the man who was walking on the street.",128,Org,tp,Nao definido,1.0,EXACT
qwen3_14b,participants,lusa_106,ext_def_exp_temp0.3_nodelim_norole_nocot,"['the', 'man']",the,,the man,"According to the Public Relations source of the Porto PSP Metropolitan Command, the lighting post was knocked down by the truck's crane, hitting the man who was walking on the street.",111,Per,tp,Articles,1.0,EXACT
qwen3_14b,participants,lusa_106,ext_def_exp_temp0.3_nodelim_norole_nocot,"['the', 'man']",man,,the man,"According to the Public Relations source of the Porto PSP Metropolitan Command, the lighting post was knocked down by the truck's crane, hitting the man who was walking on the street.",111,Per,tp,Generic Actors,1.0,EXACT
qwen3_14b,participants,lusa_106,ext_def_exp_temp0.3_nodelim_norole_nocot,['structure'],the,,The structure,"The structure also hit a gas station employee, who suffered minor injuries.",120,Per,fn,Articles,0.6666666666666666,PARTIAL
qwen3_14b,participants,lusa_106,ext_def_exp_temp0.3_nodelim_norole_nocot,['structure'],structure,,The structure,"The structure also hit a gas station employee, who suffered minor injuries.",120,Per,tp,Nao definido,0.6666666666666666,PARTIAL
qwen3_14b,participants,lusa_106,ext_def_exp_temp0.3_nodelim_norole_nocot,"['his', 'family']",his,,family,Truck crane knocked down lighting pole in Porto and killed 52-year-old man,177,Per,fp,Pronouns,0.6666666666666666,PARTIAL
qwen3_14b,participants,lusa_106,ext_def_exp_temp0.3_nodelim_norole_nocot,"['his', 'family']",family,,family,Truck crane knocked down lighting pole in Porto and killed 52-year-old man,177,Per,tp,Nao definido,0.6666666666666666,PARTIAL
qwen3_14b,participants,lusa_106,ext_def_exp_temp0.3_nodelim_norole_nocot,['vehicle'],a,,a vehicle,Truck crane knocked down lighting pole in Porto and killed 52-year-old man,125,Veh,fn,Articles,0.6666666666666666,PARTIAL
qwen3_14b,participants,lusa_106,ext_def_exp_temp0.3_nodelim_norole_nocot,['vehicle'],vehicle,,a vehicle,Truck crane knocked down lighting pole in Porto and killed 52-year-old man,125,Veh,tp,Nao definido,0.6666666666666666,PARTIAL
qwen3_14b,participants,lusa_106,ext_def_exp_temp0.3_nodelim_norole_nocot,"['psp', 'source']",psp,,source,"A 52-year-old man died today, and another suffered minor injuries, following an accident with a truck that knocked down an electricity pole on Rua da Constitution, in Porto, a PSP source told Lusa.",100,Per,fp,Nao definido,0.6666666666666666,PARTIAL
qwen3_14b,participants,lusa_106,ext_def_exp_temp0.3_nodelim_norole_nocot,"['psp', 'source']",source,,source,"A 52-year-old man died today, and another suffered minor injuries, following an accident with a truck that knocked down an electricity pole on Rua da Constitution, in Porto, a PSP source told Lusa.",100,Per,tp,Generic Actors,0.6666666666666666,PARTIAL
qwen3_14b,participants,lusa_106,ext_def_exp_temp0.3_nodelim_norole_nocot,['lusa'],told,,told Lusa,"A 52-year-old man died today, and another suffered minor injuries, following an accident with a truck that knocked down an electricity pole on Rua da Constitution, in Porto, a PSP source told Lusa.",212,Org,fn,Nao definido,0.6666666666666666,PARTIAL
qwen3_14b,participants,lusa_106,ext_def_exp_temp0.3_nodelim_norole_nocot,['lusa'],lusa,,told Lusa,"A 52-year-old man died today, and another suffered minor injuries, following an accident with a truck that knocked down an electricity pole on Rua da Constitution, in Porto, a PSP source told Lusa.",212,Org,tp,Nao definido,0.6666666666666666,PARTIAL
qwen3_14b,participants,lusa_107,ext_def_exp_temp0.3_nodelim_norole_nocot,['lusa'],lusa,,,,,,fp,Nao definido,0.0,MISS
qwen3_14b,participants,lusa_107,ext_def_exp_temp0.3_nodelim_norole_nocot,['matosinhos'],in,,in Matosinhos,60-year-old man dies in Matosinhos after falling from roof he was cleaning,44,Loc,fn,Prepositions & Connectives,0.6666666666666666,PARTIAL
qwen3_14b,participants,lusa_107,ext_def_exp_temp0.3_nodelim_norole_nocot,['matosinhos'],matosinhos,,in Matosinhos,60-year-old man dies in Matosinhos after falling from roof he was cleaning,44,Loc,tp,Nao definido,0.6666666666666666,PARTIAL
qwen3_14b,participants,lusa_107,ext_def_exp_temp0.3_nodelim_norole_nocot,"['the', 'source']",the,,the source,"The accident occurred at around 3:30 pm, on Rua Augusto Gil, with the man falling from a height of seven meters, the source added.",64,Per,tp,Articles,1.0,EXACT
qwen3_14b,participants,lusa_107,ext_def_exp_temp0.3_nodelim_norole_nocot,"['the', 'source']",source,,the source,"The accident occurred at around 3:30 pm, on Rua Augusto Gil, with the man falling from a height of seven meters, the source added.",64,Per,tp,Generic Actors,1.0,EXACT
qwen3_14b,participants,lusa_107,ext_def_exp_temp0.3_nodelim_norole_nocot,"['district', 'of', 'porto']",in,,in the district of Porto,"A 60-year-old man died today, in Matosinhos, in the district of Porto, after falling from the roof of his house, which he was cleaning, a PSP source told Lusa",46,Loc,fn,Prepositions & Connectives,0.75,PARTIAL
qwen3_14b,participants,lusa_107,ext_def_exp_temp0.3_nodelim_norole_nocot,"['district', 'of', 'porto']",the,,in the district of Porto,"A 60-year-old man died today, in Matosinhos, in the district of Porto, after falling from the roof of his house, which he was cleaning, a PSP source told Lusa",46,Loc,fn,Articles,0.75,PARTIAL
qwen3_14b,participants,lusa_107,ext_def_exp_temp0.3_nodelim_norole_nocot,"['district', 'of', 'porto']",district,,in the district of Porto,"A 60-year-old man died today, in Matosinhos, in the district of Porto, after falling from the roof of his house, which he was cleaning, a PSP source told Lusa",46,Loc,tp,Spatial & Jurisdictional Terms,0.75,PARTIAL
qwen3_14b,participants,lusa_107,ext_def_exp_temp0.3_nodelim_norole_nocot,"['district', 'of', 'porto']",of,,in the district of Porto,"A 60-year-old man died today, in Matosinhos, in the district of Porto, after falling from the roof of his house, which he was cleaning, a PSP source told Lusa",46,Loc,tp,Prepositions & Connectives,0.75,PARTIAL
qwen3_14b,participants,lusa_107,ext_def_exp_temp0.3_nodelim_norole_nocot,"['district', 'of', 'porto']",porto,,in the district of Porto,"A 60-year-old man died today, in Matosinhos, in the district of Porto, after falling from the roof of his house, which he was cleaning, a PSP source told Lusa",46,Loc,tp,Nao definido,0.75,PARTIAL
qwen3_14b,participants,lusa_107,ext_def_exp_temp0.3_nodelim_norole_nocot,"['the', 'man']",the,,the man,"The accident occurred at around 3:30 pm, on Rua Augusto Gil, with the man falling from a height of seven meters, the source added.",62,Per,tp,Articles,1.0,EXACT
qwen3_14b,participants,lusa_107,ext_def_exp_temp0.3_nodelim_norole_nocot,"['the', 'man']",man,,the man,"The accident occurred at around 3:30 pm, on Rua Augusto Gil, with the man falling from a height of seven meters, the source added.",62,Per,tp,Generic Actors,1.0,EXACT
qwen3_14b,participants,lusa_107,ext_def_exp_temp0.3_nodelim_norole_nocot,['psp'],psp,,,,,,fp,Nao definido,0.0,MISS
qwen3_14b,participants,lusa_107,ext_def_exp_temp0.3_nodelim_norole_nocot,"['a', '60', 'year', 'old', 'man']",a,,A 60-year-old man,"A 60-year-old man died today, in Matosinhos, in the district of Porto, after falling from the roof of his house, which he was cleaning, a PSP source told Lusa",41,Per,tp,Articles,1.0,EXACT
qwen3_14b,participants,lusa_107,ext_def_exp_temp0.3_nodelim_norole_nocot,"['a', '60', 'year', 'old', 'man']",60,,A 60-year-old man,"A 60-year-old man died today, in Matosinhos, in the district of Porto, after falling from the roof of his house, which he was cleaning, a PSP source told Lusa",41,Per,tp,Nao definido,1.0,EXACT
qwen3_14b,participants,lusa_107,ext_def_exp_temp0.3_nodelim_norole_nocot,"['a', '60', 'year', 'old', 'man']",year,,A 60-year-old man,"A 60-year-old man died today, in Matosinhos, in the district of Porto, after falling from the roof of his house, which he was cleaning, a PSP source told Lusa",41,Per,tp,Nao definido,1.0,EXACT
qwen3_14b,participants,lusa_107,ext_def_exp_temp0.3_nodelim_norole_nocot,"['a', '60', 'year', 'old', 'man']",old,,A 60-year-old man,"A 60-year-old man died today, in Matosinhos, in the district of Porto, after falling from the roof of his house, which he was cleaning, a PSP source told Lusa",41,Per,tp,Nao definido,1.0,EXACT
qwen3_14b,participants,lusa_107,ext_def_exp_temp0.3_nodelim_norole_nocot,"['a', '60', 'year', 'old', 'man']",man,,A 60-year-old man,"A 60-year-old man died today, in Matosinhos, in the district of Porto, after falling from the roof of his house, which he was cleaning, a PSP source told Lusa",41,Per,tp,Generic Actors,1.0,EXACT
qwen3_14b,participants,lusa_107,ext_def_exp_temp0.3_nodelim_norole_nocot,"['a', 'psp', 'source']",a,,PSP source told,"A 60-year-old man died today, in Matosinhos, in the district of Porto, after falling from the roof of his house, which he was cleaning, a PSP source told Lusa",80,Org,fp,Articles,0.6666666666666666,PARTIAL
qwen3_14b,participants,lusa_107,ext_def_exp_temp0.3_nodelim_norole_nocot,"['a', 'psp', 'source']",psp,,PSP source told,"A 60-year-old man died today, in Matosinhos, in the district of Porto, after falling from the roof of his house, which he was cleaning, a PSP source told Lusa",80,Org,tp,Nao definido,0.6666666666666666,PARTIAL
qwen3_14b,participants,lusa_107,ext_def_exp_temp0.3_nodelim_norole_nocot,"['a', 'psp', 'source']",source,,PSP source told,"A 60-year-old man died today, in Matosinhos, in the district of Porto, after falling from the roof of his house, which he was cleaning, a PSP source told Lusa",80,Org,tp,Generic Actors,0.6666666666666666,PARTIAL
qwen3_14b,participants,lusa_107,ext_def_exp_temp0.3_nodelim_norole_nocot,"['a', 'psp', 'source']",told,,PSP source told,"A 60-year-old man died today, in Matosinhos, in the district of Porto, after falling from the roof of his house, which he was cleaning, a PSP source told Lusa",80,Org,fn,Nao definido,0.6666666666666666,PARTIAL
qwen3_14b,participants,lusa_107,ext_def_exp_temp0.3_nodelim_norole_nocot,"['leixões', 'firefighters']",leixões,,Leixões,Leixões firefighters arrived at the scene.,93,Org,tp,Nao definido,0.6666666666666666,PARTIAL
qwen3_14b,participants,lusa_107,ext_def_exp_temp0.3_nodelim_norole_nocot,"['leixões', 'firefighters']",firefighters,,Leixões,Leixões firefighters arrived at the scene.,93,Org,fp,Nao definido,0.6666666666666666,PARTIAL
qwen3_14b,participants,lusa_107,ext_def_exp_temp0.3_nodelim_norole_nocot,"['rua', 'augusto', 'gil']",rua,,"Augusto Gil,","The accident occurred at around 3:30 pm, on Rua Augusto Gil, with the man falling from a height of seven meters, the source added.",60,Loc,fp,Nao definido,0.8,PARTIAL
qwen3_14b,participants,lusa_107,ext_def_exp_temp0.3_nodelim_norole_nocot,"['rua', 'augusto', 'gil']",augusto,,"Augusto Gil,","The accident occurred at around 3:30 pm, on Rua Augusto Gil, with the man falling from a height of seven meters, the source added.",60,Loc,tp,Nao definido,0.8,PARTIAL
qwen3_14b,participants,lusa_107,ext_def_exp_temp0.3_nodelim_norole_nocot,"['rua', 'augusto', 'gil']",gil,,"Augusto Gil,","The accident occurred at around 3:30 pm, on Rua Augusto Gil, with the man falling from a height of seven meters, the source added.",60,Loc,tp,Nao definido,0.8,PARTIAL
qwen3_14b,participants,lusa_108,ext_def_exp_temp0.3_nodelim_norole_nocot,"['lusa', 'agency']",the,,the Lusa agency,"One man died and another was injured on Sunday night in Algueirão-Mem Martins, in Sintra, in the Lisbon district, following a “disorder with a firearm”, the PSP informed the Lusa agency today.",128,Org,fn,Articles,0.8,PARTIAL
qwen3_14b,participants,lusa_108,ext_def_exp_temp0.3_nodelim_norole_nocot,"['lusa', 'agency']",lusa,,the Lusa agency,"One man died and another was injured on Sunday night in Algueirão-Mem Martins, in Sintra, in the Lisbon district, following a “disorder with a firearm”, the PSP informed the Lusa agency today.",128,Org,tp,Nao definido,0.8,PARTIAL
qwen3_14b,participants,lusa_108,ext_def_exp_temp0.3_nodelim_norole_nocot,"['lusa', 'agency']",agency,,the Lusa agency,"One man died and another was injured on Sunday night in Algueirão-Mem Martins, in Sintra, in the Lisbon district, following a “disorder with a firearm”, the PSP informed the Lusa agency today.",128,Org,tp,Nao definido,0.8,PARTIAL
qwen3_14b,participants,lusa_108,ext_def_exp_temp0.3_nodelim_norole_nocot,['people'],two,,two people,"One man died and another was injured on Sunday night in Algueirão-Mem Martins, in Sintra, in the Lisbon district, following a “disorder with a firearm”, the PSP informed the Lusa agency today.",93,Per,fn,Numerals & Quantifiers,0.6666666666666666,PARTIAL
qwen3_14b,participants,lusa_108,ext_def_exp_temp0.3_nodelim_norole_nocot,['people'],people,,two people,"One man died and another was injured on Sunday night in Algueirão-Mem Martins, in Sintra, in the Lisbon district, following a “disorder with a firearm”, the PSP informed the Lusa agency today.",93,Per,tp,Generic Actors,0.6666666666666666,PARTIAL
qwen3_14b,participants,lusa_108,ext_def_exp_temp0.3_nodelim_norole_nocot,"['cometlis', 'source']",a,,a Cometlis,"“There was no way to reverse the injury situation,” said a Cometlis source.",103,Org,fn,Articles,0.5,PARTIAL
qwen3_14b,participants,lusa_108,ext_def_exp_temp0.3_nodelim_norole_nocot,"['cometlis', 'source']",cometlis,,a Cometlis,"“There was no way to reverse the injury situation,” said a Cometlis source.",103,Org,tp,Nao definido,0.5,PARTIAL
qwen3_14b,participants,lusa_108,ext_def_exp_temp0.3_nodelim_norole_nocot,"['cometlis', 'source']",source,,a Cometlis,"“There was no way to reverse the injury situation,” said a Cometlis source.",103,Org,fp,Generic Actors,0.5,PARTIAL
qwen3_14b,participants,lusa_108,ext_def_exp_temp0.3_nodelim_norole_nocot,['psp'],the,,the PSP,"One man died and another was injured on Sunday night in Algueirão-Mem Martins, in Sintra, in the Lisbon district, following a “disorder with a firearm”, the PSP informed the Lusa agency today.",86,Org,fn,Articles,0.6666666666666666,PARTIAL
qwen3_14b,participants,lusa_108,ext_def_exp_temp0.3_nodelim_norole_nocot,['psp'],psp,,the PSP,"One man died and another was injured on Sunday night in Algueirão-Mem Martins, in Sintra, in the Lisbon district, following a “disorder with a firearm”, the PSP informed the Lusa agency today.",86,Org,tp,Nao definido,0.6666666666666666,PARTIAL
qwen3_14b,participants,lusa_108,ext_def_exp_temp0.3_nodelim_norole_nocot,['another'],another,,another,"One man died and another was injured on Sunday night in Algueirão-Mem Martins, in Sintra, in the Lisbon district, following a “disorder with a firearm”, the PSP informed the Lusa agency today.",74,Per,tp,Nao definido,1.0,EXACT
qwen3_14b,participants,lusa_108,ext_def_exp_temp0.3_nodelim_norole_nocot,"['hospital', 'professor', 'doutor', 'fernando', 'fonseca', 'amadora', 'sintra']",the,,the Hospital Professor Doutor Fernando Fonseca (Amadora-Sintra),"Sintra, Lisbon, 02 Nov 2020",137,Loc,fn,Articles,0.9333333333333333,PARTIAL
qwen3_14b,participants,lusa_108,ext_def_exp_temp0.3_nodelim_norole_nocot,"['hospital', 'professor', 'doutor', 'fernando', 'fonseca', 'amadora', 'sintra']",hospital,,the Hospital Professor Doutor Fernando Fonseca (Amadora-Sintra),"Sintra, Lisbon, 02 Nov 2020",137,Loc,tp,Nao definido,0.9333333333333333,PARTIAL
qwen3_14b,participants,lusa_108,ext_def_exp_temp0.3_nodelim_norole_nocot,"['hospital', 'professor', 'doutor', 'fernando', 'fonseca', 'amadora', 'sintra']",professor,,the Hospital Professor Doutor Fernando Fonseca (Amadora-Sintra),"Sintra, Lisbon, 02 Nov 2020",137,Loc,tp,Nao definido,0.9333333333333333,PARTIAL
qwen3_14b,participants,lusa_108,ext_def_exp_temp0.3_nodelim_norole_nocot,"['hospital', 'professor', 'doutor', 'fernando', 'fonseca', 'amadora', 'sintra']",doutor,,the Hospital Professor Doutor Fernando Fonseca (Amadora-Sintra),"Sintra, Lisbon, 02 Nov 2020",137,Loc,tp,Nao definido,0.9333333333333333,PARTIAL
qwen3_14b,participants,lusa_108,ext_def_exp_temp0.3_nodelim_norole_nocot,"['hospital', 'professor', 'doutor', 'fernando', 'fonseca', 'amadora', 'sintra']",fernando,,the Hospital Professor Doutor Fernando Fonseca (Amadora-Sintra),"Sintra, Lisbon, 02 Nov 2020",137,Loc,tp,Nao definido,0.9333333333333333,PARTIAL
qwen3_14b,participants,lusa_108,ext_def_exp_temp0.3_nodelim_norole_nocot,"['hospital', 'professor', 'doutor', 'fernando', 'fonseca', 'amadora', 'sintra']",fonseca,,the Hospital Professor Doutor Fernando Fonseca (Amadora-Sintra),"Sintra, Lisbon, 02 Nov 2020",137,Loc,tp,Nao definido,0.9333333333333333,PARTIAL
qwen3_14b,participants,lusa_108,ext_def_exp_temp0.3_nodelim_norole_nocot,"['hospital', 'professor', 'doutor', 'fernando', 'fonseca', 'amadora', 'sintra']",amadora,,the Hospital Professor Doutor Fernando Fonseca (Amadora-Sintra),"Sintra, Lisbon, 02 Nov 2020",137,Loc,tp,Nao definido,0.9333333333333333,PARTIAL
qwen3_14b,participants,lusa_108,ext_def_exp_temp0.3_nodelim_norole_nocot,"['hospital', 'professor', 'doutor', 'fernando', 'fonseca', 'amadora', 'sintra']",sintra,,the Hospital Professor Doutor Fernando Fonseca (Amadora-Sintra),"Sintra, Lisbon, 02 Nov 2020",137,Loc,tp,Nao definido,0.9333333333333333,PARTIAL
qwen3_14b,participants,lusa_108,ext_def_exp_temp0.3_nodelim_norole_nocot,"['injury', 'situation']",injury,,,,,,fp,Nao definido,0.0,MISS
qwen3_14b,participants,lusa_108,ext_def_exp_temp0.3_nodelim_norole_nocot,"['injury', 'situation']",situation,,,,,,fp,Nao definido,0.0,MISS
qwen3_14b,participants,lusa_108,ext_def_exp_temp0.3_nodelim_norole_nocot,"['disorder', 'with', 'a', 'firearm']",disorder,,with firearm,Man dies in disorder with firearm in Mem Martins in Sintra,83,Obj,fp,Nao definido,0.6666666666666666,PARTIAL
qwen3_14b,participants,lusa_108,ext_def_exp_temp0.3_nodelim_norole_nocot,"['disorder', 'with', 'a', 'firearm']",with,,with firearm,Man dies in disorder with firearm in Mem Martins in Sintra,83,Obj,tp,Prepositions & Connectives,0.6666666666666666,PARTIAL
qwen3_14b,participants,lusa_108,ext_def_exp_temp0.3_nodelim_norole_nocot,"['disorder', 'with', 'a', 'firearm']",a,,with firearm,Man dies in disorder with firearm in Mem Martins in Sintra,83,Obj,fp,Articles,0.6666666666666666,PARTIAL
qwen3_14b,participants,lusa_108,ext_def_exp_temp0.3_nodelim_norole_nocot,"['disorder', 'with', 'a', 'firearm']",firearm,,with firearm,Man dies in disorder with firearm in Mem Martins in Sintra,83,Obj,tp,Nao definido,0.6666666666666666,PARTIAL
qwen3_14b,participants,lusa_108,ext_def_exp_temp0.3_nodelim_norole_nocot,"['one', 'man']",one,,One man,"One man died and another was injured on Sunday night in Algueirão-Mem Martins, in Sintra, in the Lisbon district, following a “disorder with a firearm”, the PSP informed the Lusa agency today.",72,Per,tp,Numerals & Quantifiers,1.0,EXACT
qwen3_14b,participants,lusa_108,ext_def_exp_temp0.3_nodelim_norole_nocot,"['one', 'man']",man,,One man,"One man died and another was injured on Sunday night in Algueirão-Mem Martins, in Sintra, in the Lisbon district, following a “disorder with a firearm”, the PSP informed the Lusa agency today.",72,Per,tp,Generic Actors,1.0,EXACT
qwen3_14b,participants,lusa_108,ext_def_exp_temp0.3_nodelim_norole_nocot,"['algueirão', 'mem', 'martins']",algueirão,,Algueirão-Mem Martins,"One man died and another was injured on Sunday night in Algueirão-Mem Martins, in Sintra, in the Lisbon district, following a “disorder with a firearm”, the PSP informed the Lusa agency today.",76,Loc,tp,Nao definido,1.0,EXACT
