modelo,entity,doc_id,template,token,pred_type,annt_type,result,f1_r_score
qwen3_14b,participants,lusa_32,cls_exp_temp0.3_nodelim_norole_nocot,um homem com 33 anos,Per,Per,tp,
qwen3_14b,participants,lusa_32,cls_exp_temp0.3_nodelim_norole_nocot,o companheiro,Per,Per,tp,
qwen3_14b,participants,lusa_32,cls_exp_temp0.3_nodelim_norole_nocot,a vítima,Per,Per,tp,
qwen3_14b,participants,lusa_32,cls_exp_temp0.3_nodelim_norole_nocot,varios tipos de armas de fogo,Obj,,fp,
qwen3_14b,participants,lusa_32,cls_exp_temp0.3_nodelim_norole_nocot,GNR,Org,,fp,
qwen3_14b,participants,lusa_32,cls_exp_temp0.3_nodelim_norole_nocot,Tribunal Judicial de Felgueiras,Fac,,fp,
qwen3_14b,participants,lusa_32,cls_exp_temp0.3_nodelim_norole_nocot,"uma pistola de calibre 6,35mm",,Obj,fn,
qwen3_14b,participants,lusa_32,cls_exp_temp0.3_nodelim_norole_nocot,o distrito do Porto,,Loc,fn,
qwen3_14b,participants,lusa_32,cls_exp_temp0.3_nodelim_norole_nocot,um coldre,,Obj,fn,
qwen3_14b,participants,lusa_32,cls_exp_temp0.3_nodelim_norole_nocot,Felgueiras,,Pl_civil,fn,
qwen3_14b,participants,lusa_32,cls_exp_temp0.3_nodelim_norole_nocot,comunicado,,Obj,fn,
qwen3_14b,participants,lusa_32,cls_exp_temp0.3_nodelim_norole_nocot,o Tribunal Judicial de Felgueiras,,Org,fn,
qwen3_14b,participants,lusa_32,cls_exp_temp0.3_nodelim_norole_nocot,onde,,Loc,fn,
qwen3_14b,participants,lusa_32,cls_exp_temp0.3_nodelim_norole_nocot,uma caçadeira,,Obj,fn,
qwen3_14b,participants,lusa_32,cls_exp_temp0.3_nodelim_norole_nocot,o local,,Loc,fn,
qwen3_14b,participants,lusa_32,cls_exp_temp0.3_nodelim_norole_nocot,a nota de imprensa,,Obj,fn,
qwen3_14b,participants,lusa_32,cls_exp_temp0.3_nodelim_norole_nocot,uma pistola,,Obj,fn,
qwen3_14b,participants,lusa_32,cls_exp_temp0.3_nodelim_norole_nocot,A GNR,,Org,fn,
qwen3_14b,participants,lusa_32,cls_exp_temp0.3_nodelim_norole_nocot,o Tribunal Judicial,,Org,fn,
qwen3_14b,participants,lusa_32,cls_exp_temp0.3_nodelim_norole_nocot,64 munições,,Obj,fn,
qwen3_14b,participants,lusa_32,cls_exp_temp0.3_nodelim_norole_nocot,uma caçadeira de calibre 12,,Obj,fn,
qwen3_14b,participants,lusa_32,cls_exp_temp0.3_nodelim_norole_nocot,duas armas de ar comprimido,,Obj,fn,
qwen3_14b,participants,lusa_33,cls_exp_temp0.3_nodelim_norole_nocot,distrito de Viana do Castelo,Loc,Pl_civil,tp,
qwen3_14b,participants,lusa_33,cls_exp_temp0.3_nodelim_norole_nocot,a GNR,Org,Org,tp,
qwen3_14b,participants,lusa_33,cls_exp_temp0.3_nodelim_norole_nocot,comunicado,Obj,Obj,tp,
qwen3_14b,participants,lusa_33,cls_exp_temp0.3_nodelim_norole_nocot,Valença,Loc,Pl_civil,tp,
qwen3_14b,participants,lusa_33,cls_exp_temp0.3_nodelim_norole_nocot,berbigão,Nature,Nat,tp,
qwen3_14b,participants,lusa_33,cls_exp_temp0.3_nodelim_norole_nocot,aquela força policial,Org,Org,tp,
qwen3_14b,participants,lusa_33,cls_exp_temp0.3_nodelim_norole_nocot,redações,Loc,Org,tp,
qwen3_14b,participants,lusa_33,cls_exp_temp0.3_nodelim_norole_nocot,37.400 euros,Other,Obj,tp,
qwen3_14b,participants,lusa_33,cls_exp_temp0.3_nodelim_norole_nocot,Matosinhos,Loc,Pl_civil,tp,
qwen3_14b,participants,lusa_33,cls_exp_temp0.3_nodelim_norole_nocot,espécies bivalves,Nat,Nat,tp,
qwen3_14b,participants,lusa_33,cls_exp_temp0.3_nodelim_norole_nocot,um homem,Per,,fp,
qwen3_14b,participants,lusa_33,cls_exp_temp0.3_nodelim_norole_nocot,A Unidade de Controlo Costeiro da GNR,Org,,fp,
qwen3_14b,participants,lusa_33,cls_exp_temp0.3_nodelim_norole_nocot,a força policial,Org,,fp,
qwen3_14b,participants,lusa_33,cls_exp_temp0.3_nodelim_norole_nocot,transporte de pescado fresco e moluscos bivalves,Other,,fp,
qwen3_14b,participants,lusa_33,cls_exp_temp0.3_nodelim_norole_nocot,GNR,Org,,fp,
qwen3_14b,participants,lusa_33,cls_exp_temp0.3_nodelim_norole_nocot,Unidade de Controlo Costeiro (UCC) de Matosinhos,Org,,fp,
qwen3_14b,participants,lusa_33,cls_exp_temp0.3_nodelim_norole_nocot,cerastoderma edule,Nature,,fp,
qwen3_14b,participants,lusa_33,cls_exp_temp0.3_nodelim_norole_nocot,o respetivo auto de contraordenação,Obj,,fp,
qwen3_14b,participants,lusa_33,cls_exp_temp0.3_nodelim_norole_nocot,a Unidade de Controlo Costeiro,,Org,fn,
qwen3_14b,participants,lusa_33,cls_exp_temp0.3_nodelim_norole_nocot,a medida legal,,Other,fn,
qwen3_14b,participants,lusa_33,cls_exp_temp0.3_nodelim_norole_nocot,sete toneladas de berbigão,,Nat,fn,
qwen3_14b,participants,lusa_33,cls_exp_temp0.3_nodelim_norole_nocot,uma espécie de molusco bivalve de água salgada,,Nat,fn,
qwen3_14b,participants,lusa_33,cls_exp_temp0.3_nodelim_norole_nocot,"2,5 centímetros",,Other,fn,
qwen3_14b,participants,lusa_33,cls_exp_temp0.3_nodelim_norole_nocot,pescado fresco,,Nat,fn,
qwen3_14b,participants,lusa_33,cls_exp_temp0.3_nodelim_norole_nocot,UCC,,Org,fn,
qwen3_14b,participants,lusa_33,cls_exp_temp0.3_nodelim_norole_nocot,37.500 euros,,Obj,fn,
qwen3_14b,participants,lusa_33,cls_exp_temp0.3_nodelim_norole_nocot,berbigão imaturo,,Nat,fn,
qwen3_14b,participants,lusa_33,cls_exp_temp0.3_nodelim_norole_nocot,um valor total,,Other,fn,
qwen3_14b,participants,lusa_33,cls_exp_temp0.3_nodelim_norole_nocot,um veículo pesado de mercadorias,,Obj,fn,
qwen3_14b,participants,lusa_33,cls_exp_temp0.3_nodelim_norole_nocot,A mercadoria,,Obj,fn,
qwen3_14b,participants,lusa_33,cls_exp_temp0.3_nodelim_norole_nocot,"um homem, de 50 anos",,Per,fn,
qwen3_14b,participants,lusa_33,cls_exp_temp0.3_nodelim_norole_nocot,coima máxima,,Other,fn,
qwen3_14b,participants,lusa_33,cls_exp_temp0.3_nodelim_norole_nocot,moluscos bivalves,,Nat,fn,
qwen3_14b,participants,lusa_33,cls_exp_temp0.3_nodelim_norole_nocot,7.400 quilogramas de cerastoderma edule,,Nat,fn,
qwen3_14b,participants,lusa_33,cls_exp_temp0.3_nodelim_norole_nocot,habitat natural,,Loc,fn,
qwen3_14b,participants,lusa_33,cls_exp_temp0.3_nodelim_norole_nocot,o seu,,Obj,fn,
qwen3_14b,participants,lusa_33,cls_exp_temp0.3_nodelim_norole_nocot,espécimes,,Nat,fn,
qwen3_14b,participants,lusa_33,cls_exp_temp0.3_nodelim_norole_nocot,a Unidade de Controlo Costeiro (UCC) de Matosinhos,,Org,fn,
qwen3_14b,participants,lusa_33,cls_exp_temp0.3_nodelim_norole_nocot,A Unidade de Controlo Costeiro,,Org,fn,
qwen3_14b,participants,lusa_35,cls_exp_temp0.3_nodelim_norole_nocot,Idanha-a-Nova,Loc,Pl_civil,tp,
qwen3_14b,participants,lusa_35,cls_exp_temp0.3_nodelim_norole_nocot,uma balança,Obj,Obj,tp,
qwen3_14b,participants,lusa_35,cls_exp_temp0.3_nodelim_norole_nocot,o Comando Territorial de Castelo Branco,Org,Org,tp,
qwen3_14b,participants,lusa_35,cls_exp_temp0.3_nodelim_norole_nocot,os militares,Per,Per,tp,
qwen3_14b,participants,lusa_35,cls_exp_temp0.3_nodelim_norole_nocot,militares,Per,Per,tp,
qwen3_14b,participants,lusa_35,cls_exp_temp0.3_nodelim_norole_nocot,26 pés de canábis,Nat,Nat,tp,
qwen3_14b,participants,lusa_35,cls_exp_temp0.3_nodelim_norole_nocot,Os militares,Per,Per,tp,
qwen3_14b,participants,lusa_35,cls_exp_temp0.3_nodelim_norole_nocot,O detido,Per,Per,tp,
qwen3_14b,participants,lusa_35,cls_exp_temp0.3_nodelim_norole_nocot,um moinho,Obj,Obj,tp,
qwen3_14b,participants,lusa_35,cls_exp_temp0.3_nodelim_norole_nocot,"2,25 quilos de liamba",Obj,Obj,tp,
qwen3_14b,participants,lusa_35,cls_exp_temp0.3_nodelim_norole_nocot,canábis,Nat,Nat,tp,
qwen3_14b,participants,lusa_35,cls_exp_temp0.3_nodelim_norole_nocot,um homem de 52 anos,Per,Per,tp,
qwen3_14b,participants,lusa_35,cls_exp_temp0.3_nodelim_norole_nocot,o suspeito,Per,Per,tp,
qwen3_14b,participants,lusa_35,cls_exp_temp0.3_nodelim_norole_nocot,seis quilos de cabeças de canábis,Obj,Nat,tp,
qwen3_14b,participants,lusa_35,cls_exp_temp0.3_nodelim_norole_nocot,A GNR,Org,Org,tp,
qwen3_14b,participants,lusa_35,cls_exp_temp0.3_nodelim_norole_nocot,a nota,Obj,Obj,tp,
qwen3_14b,participants,lusa_35,cls_exp_temp0.3_nodelim_norole_nocot,aquela força de segurança,Org,Org,tp,
qwen3_14b,participants,lusa_35,cls_exp_temp0.3_nodelim_norole_nocot,em Idanha-a-Nova,Pl_civil,,fp,
qwen3_14b,participants,lusa_35,cls_exp_temp0.3_nodelim_norole_nocot,Núcleo de Investigação Criminal (NIC) de Idanha-a-Nova,Org,,fp,
qwen3_14b,participants,lusa_35,cls_exp_temp0.3_nodelim_norole_nocot,homem,Per,,fp,
qwen3_14b,participants,lusa_35,cls_exp_temp0.3_nodelim_norole_nocot,terreno agrícola,Loc,,fp,
qwen3_14b,participants,lusa_35,cls_exp_temp0.3_nodelim_norole_nocot,no distrito de Castelo Branco,Pl_administrative,,fp,
qwen3_14b,participants,lusa_35,cls_exp_temp0.3_nodelim_norole_nocot,homem de 52 anos,Per,,fp,
qwen3_14b,participants,lusa_35,cls_exp_temp0.3_nodelim_norole_nocot,Tribunal Judicial de Idanha-a-Nova,Fac,,fp,
qwen3_14b,participants,lusa_35,cls_exp_temp0.3_nodelim_norole_nocot,Posto Territorial de Idanha-a-Nova,Fac,,fp,
qwen3_14b,participants,lusa_35,cls_exp_temp0.3_nodelim_norole_nocot,GNR,Org,,fp,
qwen3_14b,participants,lusa_35,cls_exp_temp0.3_nodelim_norole_nocot,Comando Territorial de Castelo Branco,Org,,fp,
qwen3_14b,participants,lusa_35,cls_exp_temp0.3_nodelim_norole_nocot,o homem de 52 anos,,Per,fn,
qwen3_14b,participants,lusa_35,cls_exp_temp0.3_nodelim_norole_nocot,o Posto Territorial,,Org,fn,
qwen3_14b,participants,lusa_35,cls_exp_temp0.3_nodelim_norole_nocot,o Núcleo de Investigação Criminal (NIC) de Idanha-a-Nova,,Org,fn,
qwen3_14b,participants,lusa_35,cls_exp_temp0.3_nodelim_norole_nocot,o Posto Territorial de Idanha-a-Nova,,Org,fn,
qwen3_14b,participants,lusa_35,cls_exp_temp0.3_nodelim_norole_nocot,o distrito de Castelo Branco,,Loc,fn,
qwen3_14b,participants,lusa_35,cls_exp_temp0.3_nodelim_norole_nocot,a GNR,,Org,fn,
qwen3_14b,participants,lusa_35,cls_exp_temp0.3_nodelim_norole_nocot,comunicado,,Obj,fn,
qwen3_14b,participants,lusa_35,cls_exp_temp0.3_nodelim_norole_nocot,um terreno agrícola,,Loc,fn,
qwen3_14b,participants,lusa_35,cls_exp_temp0.3_nodelim_norole_nocot,o Comando Territorial,,Org,fn,
qwen3_14b,participants,lusa_35,cls_exp_temp0.3_nodelim_norole_nocot,o Tribunal Judicial de Idanha-a-Nova,,Org,fn,
qwen3_14b,participants,lusa_35,cls_exp_temp0.3_nodelim_norole_nocot,estupefacientes,,Obj,fn,
qwen3_14b,participants,lusa_35,cls_exp_temp0.3_nodelim_norole_nocot,Castelo Branco,,Pl_civil,fn,
qwen3_14b,participants,lusa_35,cls_exp_temp0.3_nodelim_norole_nocot,o Núcleo de Investigação Criminal (NIC),,Org,fn,
qwen3_14b,participants,lusa_35,cls_exp_temp0.3_nodelim_norole_nocot,o Tribunal Judicial,,Org,fn,
qwen3_14b,participants,lusa_36,cls_exp_temp0.3_nodelim_norole_nocot,Convenção sobre o Comércio Internacional das Espécies da Fauna e da Flora Silvestres Ameaçadas de Extinção (CITES),Org,Org,tp,
qwen3_14b,participants,lusa_36,cls_exp_temp0.3_nodelim_norole_nocot,20 quilos de enguia-europeia,Obj,Nat,tp,
qwen3_14b,participants,lusa_36,cls_exp_temp0.3_nodelim_norole_nocot,a GNR,Org,Org,tp,
qwen3_14b,participants,lusa_36,cls_exp_temp0.3_nodelim_norole_nocot,205 quilos de crustáceos,Obj,Nat,tp,
qwen3_14b,participants,lusa_36,cls_exp_temp0.3_nodelim_norole_nocot,GNR,Org,Org,tp,
qwen3_14b,participants,lusa_36,cls_exp_temp0.3_nodelim_norole_nocot,2.765 euros,Obj,Obj,tp,
qwen3_14b,participants,lusa_36,cls_exp_temp0.3_nodelim_norole_nocot,aquela força militar,Org,Org,tp,
qwen3_14b,participants,lusa_36,cls_exp_temp0.3_nodelim_norole_nocot,os viveiros,Fac,Nat,tp,
qwen3_14b,participants,lusa_36,cls_exp_temp0.3_nodelim_norole_nocot,nove viveiros ilegais,Fac,Nat,tp,
qwen3_14b,participants,lusa_36,cls_exp_temp0.3_nodelim_norole_nocot,enguia-europeia,Nat,,fp,
qwen3_14b,participants,lusa_36,cls_exp_temp0.3_nodelim_norole_nocot,ria de Aveiro,Loc,,fp,
qwen3_14b,participants,lusa_36,cls_exp_temp0.3_nodelim_norole_nocot,os militares da Guarda,Per,,fp,
qwen3_14b,participants,lusa_36,cls_exp_temp0.3_nodelim_norole_nocot,viveiros ilegais,Fac,,fp,
qwen3_14b,participants,lusa_36,cls_exp_temp0.3_nodelim_norole_nocot,Unidade de Controlo Costeiro (UCC),Org,,fp,
qwen3_14b,participants,lusa_36,cls_exp_temp0.3_nodelim_norole_nocot,crustáceos,Nat,,fp,
qwen3_14b,participants,lusa_36,cls_exp_temp0.3_nodelim_norole_nocot,a força militar,Org,,fp,
qwen3_14b,participants,lusa_36,cls_exp_temp0.3_nodelim_norole_nocot,Os crustáceos,,Nat,fn,
qwen3_14b,participants,lusa_36,cls_exp_temp0.3_nodelim_norole_nocot,pescado,,Nat,fn,
qwen3_14b,participants,lusa_36,cls_exp_temp0.3_nodelim_norole_nocot,Guarda,,Org,fn,
qwen3_14b,participants,lusa_36,cls_exp_temp0.3_nodelim_norole_nocot,a mesma nota,,Obj,fn,
qwen3_14b,participants,lusa_36,cls_exp_temp0.3_nodelim_norole_nocot,as enguias-europeias,,Nat,fn,
qwen3_14b,participants,lusa_36,cls_exp_temp0.3_nodelim_norole_nocot,uma espécie,,Nat,fn,
qwen3_14b,participants,lusa_36,cls_exp_temp0.3_nodelim_norole_nocot,UCC,,Org,fn,
qwen3_14b,participants,lusa_36,cls_exp_temp0.3_nodelim_norole_nocot,tipo de culturas,,Nat,fn,
qwen3_14b,participants,lusa_36,cls_exp_temp0.3_nodelim_norole_nocot,a ria,,Pl_water,fn,
qwen3_14b,participants,lusa_36,cls_exp_temp0.3_nodelim_norole_nocot,Aveiro,,Pl_civil,fn,
qwen3_14b,participants,lusa_36,cls_exp_temp0.3_nodelim_norole_nocot,os militares,,Per,fn,
qwen3_14b,participants,lusa_36,cls_exp_temp0.3_nodelim_norole_nocot,os respetivos viveiros,,Nat,fn,
qwen3_14b,participants,lusa_36,cls_exp_temp0.3_nodelim_norole_nocot,que,,Nat,fn,
qwen3_14b,participants,lusa_36,cls_exp_temp0.3_nodelim_norole_nocot,as regras,,Other,fn,
qwen3_14b,participants,lusa_36,cls_exp_temp0.3_nodelim_norole_nocot,uma coima máxima de 60 mil euros,,Other,fn,
qwen3_14b,participants,lusa_36,cls_exp_temp0.3_nodelim_norole_nocot,sua,,Nat,fn,
qwen3_14b,participants,lusa_36,cls_exp_temp0.3_nodelim_norole_nocot,a ria de Aveiro,,Pl_water,fn,
qwen3_14b,participants,lusa_36,cls_exp_temp0.3_nodelim_norole_nocot,comunicado,,Obj,fn,
qwen3_14b,participants,lusa_36,cls_exp_temp0.3_nodelim_norole_nocot,diversos crustáceos,,Nat,fn,
qwen3_14b,participants,lusa_36,cls_exp_temp0.3_nodelim_norole_nocot,o meio natural,,Nat,fn,
qwen3_14b,participants,lusa_36,cls_exp_temp0.3_nodelim_norole_nocot,águas interiores,,Pl_water,fn,
qwen3_14b,participants,lusa_36,cls_exp_temp0.3_nodelim_norole_nocot,A Unidade de Controlo Costeiro,,Org,fn,
qwen3_14b,participants,lusa_37,cls_exp_temp0.3_nodelim_norole_nocot,Covilhã,Loc,Pl_civil,tp,
qwen3_14b,participants,lusa_37,cls_exp_temp0.3_nodelim_norole_nocot,agência Lusa,Org,Org,tp,
qwen3_14b,participants,lusa_37,cls_exp_temp0.3_nodelim_norole_nocot,os militares,Per,Per,tp,
qwen3_14b,participants,lusa_37,cls_exp_temp0.3_nodelim_norole_nocot,o suspeito,Per,Per,tp,
qwen3_14b,participants,lusa_37,cls_exp_temp0.3_nodelim_norole_nocot,Caria,Loc,Pl_civil,tp,
qwen3_14b,participants,lusa_37,cls_exp_temp0.3_nodelim_norole_nocot,um homem de 47 anos,Per,Per,tp,
qwen3_14b,participants,lusa_37,cls_exp_temp0.3_nodelim_norole_nocot,armas de fogo,Obj,Obj,tp,
qwen3_14b,participants,lusa_37,cls_exp_temp0.3_nodelim_norole_nocot,O suspeito,Per,Per,tp,
qwen3_14b,participants,lusa_37,cls_exp_temp0.3_nodelim_norole_nocot,ex-companheira,Per,Per,tp,
qwen3_14b,participants,lusa_37,cls_exp_temp0.3_nodelim_norole_nocot,a nota,Obj,Obj,tp,
qwen3_14b,participants,lusa_37,cls_exp_temp0.3_nodelim_norole_nocot,Belmonte,Loc,Pl_civil,tp,
qwen3_14b,participants,lusa_37,cls_exp_temp0.3_nodelim_norole_nocot,arma de fogo,Obj,,fp,
qwen3_14b,participants,lusa_37,cls_exp_temp0.3_nodelim_norole_nocot,no concelho de Belmonte,Loc,,fp,
qwen3_14b,participants,lusa_37,cls_exp_temp0.3_nodelim_norole_nocot,a operação,Obj,,fp,
qwen3_14b,participants,lusa_37,cls_exp_temp0.3_nodelim_norole_nocot,os factos,Other,,fp,
qwen3_14b,participants,lusa_37,cls_exp_temp0.3_nodelim_norole_nocot,de 33 anos,Other,,fp,
qwen3_14b,participants,lusa_37,cls_exp_temp0.3_nodelim_norole_nocot,postos de Belmonte e Caria,Fac,,fp,
qwen3_14b,participants,lusa_37,cls_exp_temp0.3_nodelim_norole_nocot,Comando Territorial da GNR de Castelo Branco,Org,,fp,
qwen3_14b,participants,lusa_37,cls_exp_temp0.3_nodelim_norole_nocot,Tribunal Judicial da Covilhã,Org,,fp,
qwen3_14b,participants,lusa_37,cls_exp_temp0.3_nodelim_norole_nocot,GNR,Org,,fp,
qwen3_14b,participants,lusa_37,cls_exp_temp0.3_nodelim_norole_nocot,a vítima,Per,,fp,
qwen3_14b,participants,lusa_37,cls_exp_temp0.3_nodelim_norole_nocot,sua ex-companheira,Per,,fp,
qwen3_14b,participants,lusa_37,cls_exp_temp0.3_nodelim_norole_nocot,uma caçadeira,,Obj,fn,
qwen3_14b,participants,lusa_37,cls_exp_temp0.3_nodelim_norole_nocot,postos,,Org,fn,
qwen3_14b,participants,lusa_37,cls_exp_temp0.3_nodelim_norole_nocot,A GNR,,Org,fn,
qwen3_14b,participants,lusa_37,cls_exp_temp0.3_nodelim_norole_nocot,o Tribunal Judicial,,Org,fn,
qwen3_14b,participants,lusa_37,cls_exp_temp0.3_nodelim_norole_nocot,"ex-companheira, de 33 anos",,Per,fn,
qwen3_14b,participants,lusa_37,cls_exp_temp0.3_nodelim_norole_nocot,o Tribunal Judicial da Covilhã,,Org,fn,
qwen3_14b,participants,lusa_37,cls_exp_temp0.3_nodelim_norole_nocot,o Comando Territorial,,Org,fn,
qwen3_14b,participants,lusa_37,cls_exp_temp0.3_nodelim_norole_nocot,uma reprodução de arma de fogo,,Obj,fn,
qwen3_14b,participants,lusa_37,cls_exp_temp0.3_nodelim_norole_nocot,o Comando Territorial da GNR de Castelo Branco,,Org,fn,
qwen3_14b,participants,lusa_37,cls_exp_temp0.3_nodelim_norole_nocot,a arma de fogo,,Obj,fn,
qwen3_14b,participants,lusa_37,cls_exp_temp0.3_nodelim_norole_nocot,três carabinas de ar comprimido,,Obj,fn,
qwen3_14b,participants,lusa_37,cls_exp_temp0.3_nodelim_norole_nocot,Castelo Branco,,Pl_civil,fn,
qwen3_14b,participants,lusa_37,cls_exp_temp0.3_nodelim_norole_nocot,vítima,,Per,fn,
qwen3_14b,participants,lusa_37,cls_exp_temp0.3_nodelim_norole_nocot,sua,,Per,fn,
qwen3_14b,participants,lusa_37,cls_exp_temp0.3_nodelim_norole_nocot,álcool,,Other,fn,
qwen3_14b,participants,lusa_37,cls_exp_temp0.3_nodelim_norole_nocot,a GNR,,Org,fn,
qwen3_14b,participants,lusa_37,cls_exp_temp0.3_nodelim_norole_nocot,comunicado,,Obj,fn,
qwen3_14b,participants,lusa_37,cls_exp_temp0.3_nodelim_norole_nocot,ma pistola de ar comprimido,,Obj,fn,
qwen3_14b,participants,lusa_37,cls_exp_temp0.3_nodelim_norole_nocot,uma faca de ponta e mola,,Per,fn,
qwen3_14b,participants,lusa_37,cls_exp_temp0.3_nodelim_norole_nocot,diversas munições de diferentes calibres,,Obj,fn,
qwen3_14b,participants,lusa_37,cls_exp_temp0.3_nodelim_norole_nocot,o concelho de Belmonte,,Loc,fn,
qwen3_14b,participants,lusa_39,cls_exp_temp0.3_nodelim_norole_nocot,a caixa registadora,Obj,Obj,tp,
qwen3_14b,participants,lusa_39,cls_exp_temp0.3_nodelim_norole_nocot,um montante em dinheiro,Other,Other,tp,
qwen3_14b,participants,lusa_39,cls_exp_temp0.3_nodelim_norole_nocot,uma confeitaria,Fac,Org,tp,
qwen3_14b,participants,lusa_39,cls_exp_temp0.3_nodelim_norole_nocot,Milheirós de Poiares,Loc,Loc,tp,
qwen3_14b,participants,lusa_39,cls_exp_temp0.3_nodelim_norole_nocot,a fonte,Per,Per,tp,
qwen3_14b,participants,lusa_39,cls_exp_temp0.3_nodelim_norole_nocot,o outro,Per,Per,tp,
qwen3_14b,participants,lusa_39,cls_exp_temp0.3_nodelim_norole_nocot,autoridades,Org,Org,tp,
qwen3_14b,participants,lusa_39,cls_exp_temp0.3_nodelim_norole_nocot,Dois homens,Per,Per,tp,
qwen3_14b,participants,lusa_39,cls_exp_temp0.3_nodelim_norole_nocot,GNR,Org,Org,tp,
qwen3_14b,participants,lusa_39,cls_exp_temp0.3_nodelim_norole_nocot,os envolvidos,Per,Per,tp,
qwen3_14b,participants,lusa_39,cls_exp_temp0.3_nodelim_norole_nocot,distrito de Aveiro,Loc,Loc,tp,
qwen3_14b,participants,lusa_39,cls_exp_temp0.3_nodelim_norole_nocot,Santa Maria da Feria,Loc,Loc,tp,
qwen3_14b,participants,lusa_39,cls_exp_temp0.3_nodelim_norole_nocot,Um dos assaltantes,Per,,fp,
qwen3_14b,participants,lusa_39,cls_exp_temp0.3_nodelim_norole_nocot,um dos dois envolvidos,Per,,fp,
qwen3_14b,participants,lusa_39,cls_exp_temp0.3_nodelim_norole_nocot,fonte oficial da GNR,Per,,fp,
qwen3_14b,participants,lusa_39,cls_exp_temp0.3_nodelim_norole_nocot,concelho de Santa Maria da Feira,Loc,,fp,
qwen3_14b,participants,lusa_39,cls_exp_temp0.3_nodelim_norole_nocot,confeitaria da Feira,Fac,,fp,
qwen3_14b,participants,lusa_39,cls_exp_temp0.3_nodelim_norole_nocot,um dos envolvidos,Per,,fp,
qwen3_14b,participants,lusa_39,cls_exp_temp0.3_nodelim_norole_nocot,meios do dispositivo territorial da GNR,Org,,fp,
qwen3_14b,participants,lusa_39,cls_exp_temp0.3_nodelim_norole_nocot,Destacamento de Intervenção daquela força policial,Org,,fp,
qwen3_14b,participants,lusa_39,cls_exp_temp0.3_nodelim_norole_nocot,Feira,Loc,,fp,
qwen3_14b,participants,lusa_39,cls_exp_temp0.3_nodelim_norole_nocot,confeitaria de Milheirós de Poiares,Fac,,fp,
qwen3_14b,participants,lusa_39,cls_exp_temp0.3_nodelim_norole_nocot,dois envolvidos,,Per,fn,
qwen3_14b,participants,lusa_39,cls_exp_temp0.3_nodelim_norole_nocot,o homem,,Per,fn,
qwen3_14b,participants,lusa_39,cls_exp_temp0.3_nodelim_norole_nocot,fonte oficial,,Per,fn,
qwen3_14b,participants,lusa_39,cls_exp_temp0.3_nodelim_norole_nocot,um,,Per,fn,
qwen3_14b,participants,lusa_39,cls_exp_temp0.3_nodelim_norole_nocot,a GNR,,Org,fn,
qwen3_14b,participants,lusa_39,cls_exp_temp0.3_nodelim_norole_nocot,Um,,Per,fn,
qwen3_14b,participants,lusa_39,cls_exp_temp0.3_nodelim_norole_nocot,o concelho de Santa Maria da Feira,,Pl_civil,fn,
qwen3_14b,participants,lusa_39,cls_exp_temp0.3_nodelim_norole_nocot,confeitaria,,Org,fn,
qwen3_14b,participants,lusa_39,cls_exp_temp0.3_nodelim_norole_nocot,meios,,Other,fn,
qwen3_14b,participants,lusa_39,cls_exp_temp0.3_nodelim_norole_nocot,assaltantes,,Per,fn,
qwen3_14b,participants,lusa_39,cls_exp_temp0.3_nodelim_norole_nocot,cara,,Other,fn,
qwen3_14b,participants,lusa_39,cls_exp_temp0.3_nodelim_norole_nocot,o Destacamento de Intervenção,,Org,fn,
qwen3_14b,participants,lusa_39,cls_exp_temp0.3_nodelim_norole_nocot,o dispositivo territorial,,Org,fn,
qwen3_14b,participants,lusa_39,cls_exp_temp0.3_nodelim_norole_nocot,aquela força policial,,Org,fn,
qwen3_14b,participants,lusa_40,cls_exp_temp0.3_nodelim_norole_nocot,uma embarcação de alta velocidade,Obj,Obj,tp,
qwen3_14b,participants,lusa_40,cls_exp_temp0.3_nodelim_norole_nocot,"Sistema Integrado de Vigilância, Comando e Controlo (SIVICC)",Fac,Org,tp,
qwen3_14b,participants,lusa_40,cls_exp_temp0.3_nodelim_norole_nocot,a GNR,Org,Org,tp,
qwen3_14b,participants,lusa_40,cls_exp_temp0.3_nodelim_norole_nocot,a embarcação,Obj,Obj,tp,
qwen3_14b,participants,lusa_40,cls_exp_temp0.3_nodelim_norole_nocot,GNR,Org,Org,tp,
qwen3_14b,participants,lusa_40,cls_exp_temp0.3_nodelim_norole_nocot,as autoridades policiais espanholas,Org,Org,tp,
qwen3_14b,participants,lusa_40,cls_exp_temp0.3_nodelim_norole_nocot,os suspeitos,Per,Per,tp,
qwen3_14b,participants,lusa_40,cls_exp_temp0.3_nodelim_norole_nocot,A Unidade de Controlo Costeiro,Org,Org,tp,
qwen3_14b,participants,lusa_40,cls_exp_temp0.3_nodelim_norole_nocot,quase quase quatro toneladas de haxixe,Obj,,fp,
qwen3_14b,participants,lusa_40,cls_exp_temp0.3_nodelim_norole_nocot,Os militares da GNR,Org,,fp,
qwen3_14b,participants,lusa_40,cls_exp_temp0.3_nodelim_norole_nocot,no rio Guadiana,Loc,,fp,
qwen3_14b,participants,lusa_40,cls_exp_temp0.3_nodelim_norole_nocot,haxixe,Obj,,fp,
qwen3_14b,participants,lusa_40,cls_exp_temp0.3_nodelim_norole_nocot,no Algarve,Loc,,fp,
qwen3_14b,participants,lusa_40,cls_exp_temp0.3_nodelim_norole_nocot,rio Guadiana,Loc,,fp,
