modelo,entity,doc_id,template,complete_prediction,token,pred_type,matched_annotation,full_matched_sentence,ann_entity_id,annt_type,result,word_category,pct_tp_participant_level,result_type
euro_llm_9b,participants,lusa_60,cls_exp,"['outra', 'por', 'meios', 'próprios']",próprios,Per,meios próprios,"De acordo com fonte do Comando Distrital de Operações de Socorro (CDOS) de Setúbal, outras duas pessoas envolvidas nesta ocorrência sofreram ferimentos ligeiros, tendo ambas sido transportadas também para o hospital de São Bernardo, uma de ambulância e outra por meios próprios.",T62,Other,tp,Nao definido,0.6666666666666666,PARTIAL
euro_llm_9b,participants,lusa_60,cls_exp,"['proprietário', 'de', 'um', 'restaurante']",proprietário,Per,um restaurante,Homem ferido com gravidade após agressão com uma garrafa num restaurante em Palmela,T29,Other,fp,Nao definido,0.6666666666666666,PARTIAL
euro_llm_9b,participants,lusa_60,cls_exp,"['proprietário', 'de', 'um', 'restaurante']",de,Per,um restaurante,Homem ferido com gravidade após agressão com uma garrafa num restaurante em Palmela,T29,Other,fp,Preposições e Contrações,0.6666666666666666,PARTIAL
euro_llm_9b,participants,lusa_60,cls_exp,"['proprietário', 'de', 'um', 'restaurante']",um,Per,um restaurante,Homem ferido com gravidade após agressão com uma garrafa num restaurante em Palmela,T29,Other,tp,Artigos,0.6666666666666666,PARTIAL
euro_llm_9b,participants,lusa_60,cls_exp,"['proprietário', 'de', 'um', 'restaurante']",restaurante,Per,um restaurante,Homem ferido com gravidade após agressão com uma garrafa num restaurante em Palmela,T29,Other,tp,Nao definido,0.6666666666666666,PARTIAL
euro_llm_9b,participants,lusa_60,cls_exp,"['pelo', 'facto', 'de']",pelo,Per,,,,,fp,Preposições e Contrações,0.0,MISS
euro_llm_9b,participants,lusa_60,cls_exp,"['pelo', 'facto', 'de']",facto,Per,,,,,fp,Nao definido,0.0,MISS
euro_llm_9b,participants,lusa_60,cls_exp,"['pelo', 'facto', 'de']",de,Per,,,,,fp,Preposições e Contrações,0.0,MISS
euro_llm_9b,participants,lusa_60,cls_exp,"['uma', 'de', 'ambulância']",uma,Obj,ambulância,"De acordo com fonte do Comando Distrital de Operações de Socorro (CDOS) de Setúbal, outras duas pessoas envolvidas nesta ocorrência sofreram ferimentos ligeiros, tendo ambas sido transportadas também para o hospital de São Bernardo, uma de ambulância e outra por meios próprios.",T61,Obj,fp,Artigos,0.5,PARTIAL
euro_llm_9b,participants,lusa_60,cls_exp,"['uma', 'de', 'ambulância']",de,Obj,ambulância,"De acordo com fonte do Comando Distrital de Operações de Socorro (CDOS) de Setúbal, outras duas pessoas envolvidas nesta ocorrência sofreram ferimentos ligeiros, tendo ambas sido transportadas também para o hospital de São Bernardo, uma de ambulância e outra por meios próprios.",T61,Obj,fp,Preposições e Contrações,0.5,PARTIAL
euro_llm_9b,participants,lusa_60,cls_exp,"['uma', 'de', 'ambulância']",ambulância,Obj,ambulância,"De acordo com fonte do Comando Distrital de Operações de Socorro (CDOS) de Setúbal, outras duas pessoas envolvidas nesta ocorrência sofreram ferimentos ligeiros, tendo ambas sido transportadas também para o hospital de São Bernardo, uma de ambulância e outra por meios próprios.",T61,Obj,tp,Nao definido,0.5,PARTIAL
euro_llm_9b,participants,lusa_60,cls_exp,"['por', 'ser', 'proibido', 'o', 'consumo', 'de', 'álcool', 'na', 'via', 'pública']",por,Per,,,,,fp,Preposições e Contrações,0.0,MISS
euro_llm_9b,participants,lusa_60,cls_exp,"['por', 'ser', 'proibido', 'o', 'consumo', 'de', 'álcool', 'na', 'via', 'pública']",ser,Per,,,,,fp,Nao definido,0.0,MISS
euro_llm_9b,participants,lusa_60,cls_exp,"['por', 'ser', 'proibido', 'o', 'consumo', 'de', 'álcool', 'na', 'via', 'pública']",proibido,Per,,,,,fp,Nao definido,0.0,MISS
euro_llm_9b,participants,lusa_60,cls_exp,"['por', 'ser', 'proibido', 'o', 'consumo', 'de', 'álcool', 'na', 'via', 'pública']",o,Per,,,,,fp,Artigos,0.0,MISS
euro_llm_9b,participants,lusa_60,cls_exp,"['por', 'ser', 'proibido', 'o', 'consumo', 'de', 'álcool', 'na', 'via', 'pública']",consumo,Per,,,,,fp,Nao definido,0.0,MISS
euro_llm_9b,participants,lusa_60,cls_exp,"['por', 'ser', 'proibido', 'o', 'consumo', 'de', 'álcool', 'na', 'via', 'pública']",de,Per,,,,,fp,Preposições e Contrações,0.0,MISS
euro_llm_9b,participants,lusa_60,cls_exp,"['por', 'ser', 'proibido', 'o', 'consumo', 'de', 'álcool', 'na', 'via', 'pública']",álcool,Per,,,,,fp,Nao definido,0.0,MISS
euro_llm_9b,participants,lusa_60,cls_exp,"['por', 'ser', 'proibido', 'o', 'consumo', 'de', 'álcool', 'na', 'via', 'pública']",na,Per,,,,,fp,Preposições e Contrações,0.0,MISS
euro_llm_9b,participants,lusa_60,cls_exp,"['por', 'ser', 'proibido', 'o', 'consumo', 'de', 'álcool', 'na', 'via', 'pública']",via,Per,,,,,fp,Nao definido,0.0,MISS
euro_llm_9b,participants,lusa_60,cls_exp,"['por', 'ser', 'proibido', 'o', 'consumo', 'de', 'álcool', 'na', 'via', 'pública']",pública,Per,,,,,fp,Nao definido,0.0,MISS
euro_llm_9b,participants,lusa_60,cls_exp,"['ficou', 'hoje', 'ferido', 'com', 'gravidade']",ficou,Per,,,,,fp,Nao definido,0.0,MISS
euro_llm_9b,participants,lusa_60,cls_exp,"['ficou', 'hoje', 'ferido', 'com', 'gravidade']",hoje,Per,,,,,fp,Nao definido,0.0,MISS
euro_llm_9b,participants,lusa_60,cls_exp,"['ficou', 'hoje', 'ferido', 'com', 'gravidade']",ferido,Per,,,,,fp,Nao definido,0.0,MISS
euro_llm_9b,participants,lusa_60,cls_exp,"['ficou', 'hoje', 'ferido', 'com', 'gravidade']",com,Per,,,,,fp,Preposições e Contrações,0.0,MISS
euro_llm_9b,participants,lusa_60,cls_exp,"['ficou', 'hoje', 'ferido', 'com', 'gravidade']",gravidade,Per,,,,,fp,Nao definido,0.0,MISS
euro_llm_9b,participants,lusa_60,cls_exp,"['a', 'agressão', 'foi', 'efetuada']",a,Per,,,,,fp,Artigos,0.0,MISS
euro_llm_9b,participants,lusa_60,cls_exp,"['a', 'agressão', 'foi', 'efetuada']",agressão,Per,,,,,fp,Nao definido,0.0,MISS
euro_llm_9b,participants,lusa_60,cls_exp,"['a', 'agressão', 'foi', 'efetuada']",foi,Per,,,,,fp,Nao definido,0.0,MISS
euro_llm_9b,participants,lusa_60,cls_exp,"['a', 'agressão', 'foi', 'efetuada']",efetuada,Per,,,,,fp,Nao definido,0.0,MISS
euro_llm_9b,participants,lusa_60,cls_exp,"['bombeiros', 'da', 'corporação', 'de', 'águas', 'de', 'moura']",a,Org,a corporação de Águas de Moura,"Segundo o CDOS, foram mobilizados para o local bombeiros da corporação de Águas de Moura.",T66,Org,fn,Artigos,0.7692307692307693,PARTIAL
euro_llm_9b,participants,lusa_60,cls_exp,"['bombeiros', 'da', 'corporação', 'de', 'águas', 'de', 'moura']",bombeiros,Org,a corporação de Águas de Moura,"Segundo o CDOS, foram mobilizados para o local bombeiros da corporação de Águas de Moura.",T66,Org,fp,Nao definido,0.7692307692307693,PARTIAL
euro_llm_9b,participants,lusa_60,cls_exp,"['bombeiros', 'da', 'corporação', 'de', 'águas', 'de', 'moura']",da,Org,a corporação de Águas de Moura,"Segundo o CDOS, foram mobilizados para o local bombeiros da corporação de Águas de Moura.",T66,Org,fp,Preposições e Contrações,0.7692307692307693,PARTIAL
euro_llm_9b,participants,lusa_60,cls_exp,"['bombeiros', 'da', 'corporação', 'de', 'águas', 'de', 'moura']",corporação,Org,a corporação de Águas de Moura,"Segundo o CDOS, foram mobilizados para o local bombeiros da corporação de Águas de Moura.",T66,Org,tp,Nao definido,0.7692307692307693,PARTIAL
euro_llm_9b,participants,lusa_60,cls_exp,"['bombeiros', 'da', 'corporação', 'de', 'águas', 'de', 'moura']",de,Org,a corporação de Águas de Moura,"Segundo o CDOS, foram mobilizados para o local bombeiros da corporação de Águas de Moura.",T66,Org,tp,Preposições e Contrações,0.7692307692307693,PARTIAL
euro_llm_9b,participants,lusa_60,cls_exp,"['bombeiros', 'da', 'corporação', 'de', 'águas', 'de', 'moura']",águas,Org,a corporação de Águas de Moura,"Segundo o CDOS, foram mobilizados para o local bombeiros da corporação de Águas de Moura.",T66,Org,tp,Nao definido,0.7692307692307693,PARTIAL
euro_llm_9b,participants,lusa_60,cls_exp,"['bombeiros', 'da', 'corporação', 'de', 'águas', 'de', 'moura']",moura,Org,a corporação de Águas de Moura,"Segundo o CDOS, foram mobilizados para o local bombeiros da corporação de Águas de Moura.",T66,Org,tp,Nao definido,0.7692307692307693,PARTIAL
euro_llm_9b,participants,lusa_60,cls_exp,"['no', 'concelho', 'de', 'palmela']",no,Loc,o concelho de Palmela,Homem ferido com gravidade após agressão com uma garrafa num restaurante em Palmela,T31,Loc,fp,Preposições e Contrações,0.75,PARTIAL
euro_llm_9b,participants,lusa_60,cls_exp,"['no', 'concelho', 'de', 'palmela']",o,Loc,o concelho de Palmela,Homem ferido com gravidade após agressão com uma garrafa num restaurante em Palmela,T31,Loc,fn,Artigos,0.75,PARTIAL
euro_llm_9b,participants,lusa_60,cls_exp,"['no', 'concelho', 'de', 'palmela']",concelho,Loc,o concelho de Palmela,Homem ferido com gravidade após agressão com uma garrafa num restaurante em Palmela,T31,Loc,tp,Termos Espaciais e Jurisdicionais,0.75,PARTIAL
euro_llm_9b,participants,lusa_60,cls_exp,"['no', 'concelho', 'de', 'palmela']",de,Loc,o concelho de Palmela,Homem ferido com gravidade após agressão com uma garrafa num restaurante em Palmela,T31,Loc,tp,Preposições e Contrações,0.75,PARTIAL
euro_llm_9b,participants,lusa_60,cls_exp,"['no', 'concelho', 'de', 'palmela']",palmela,Loc,o concelho de Palmela,Homem ferido com gravidade após agressão com uma garrafa num restaurante em Palmela,T31,Loc,tp,Nao definido,0.75,PARTIAL
euro_llm_9b,participants,lusa_60,cls_exp,"['sofreram', 'ferimentos', 'ligeiros']",sofreram,Per,,,,,fp,Nao definido,0.0,MISS
euro_llm_9b,participants,lusa_60,cls_exp,"['sofreram', 'ferimentos', 'ligeiros']",ferimentos,Per,,,,,fp,Nao definido,0.0,MISS
euro_llm_9b,participants,lusa_60,cls_exp,"['sofreram', 'ferimentos', 'ligeiros']",ligeiros,Per,,,,,fp,Nao definido,0.0,MISS
euro_llm_9b,participants,lusa_60,cls_exp,['setúbal'],setúbal,Pl_capital,Setúbal,"Palmela, Setúbal, 16 out 2020",T41,Loc,tp,Nao definido,1.0,EXACT
euro_llm_9b,participants,lusa_60,cls_exp,"['em', 'setúbal']",em,Loc,Setúbal,"Palmela, Setúbal, 16 out 2020",T41,Loc,fp,Preposições e Contrações,0.6666666666666666,PARTIAL
euro_llm_9b,participants,lusa_60,cls_exp,"['em', 'setúbal']",setúbal,Loc,Setúbal,"Palmela, Setúbal, 16 out 2020",T41,Loc,tp,Nao definido,0.6666666666666666,PARTIAL
euro_llm_9b,participants,lusa_60,cls_exp,"['foram', 'mobilizados', 'para', 'o', 'local']",foram,Per,,,,,fp,Nao definido,0.0,MISS
euro_llm_9b,participants,lusa_60,cls_exp,"['foram', 'mobilizados', 'para', 'o', 'local']",mobilizados,Per,,,,,fp,Nao definido,0.0,MISS
euro_llm_9b,participants,lusa_60,cls_exp,"['foram', 'mobilizados', 'para', 'o', 'local']",para,Per,,,,,fp,Nao definido,0.0,MISS
euro_llm_9b,participants,lusa_60,cls_exp,"['foram', 'mobilizados', 'para', 'o', 'local']",o,Per,,,,,fp,Artigos,0.0,MISS
euro_llm_9b,participants,lusa_60,cls_exp,"['foram', 'mobilizados', 'para', 'o', 'local']",local,Per,,,,,fp,Termos Espaciais e Jurisdicionais,0.0,MISS
euro_llm_9b,participants,lusa_60,cls_exp,"['por', 'uma', 'mulher']",por,Per,uma mulher,"Segundo a fonte da GNR, a agressão foi efetuada hoje à tarde por uma mulher, ""aparentemente embriagada"", que se pôs em fuga conduzindo um automóvel.",T44,Per,fp,Preposições e Contrações,0.8,PARTIAL
euro_llm_9b,participants,lusa_60,cls_exp,"['por', 'uma', 'mulher']",uma,Per,uma mulher,"Segundo a fonte da GNR, a agressão foi efetuada hoje à tarde por uma mulher, ""aparentemente embriagada"", que se pôs em fuga conduzindo um automóvel.",T44,Per,tp,Artigos,0.8,PARTIAL
euro_llm_9b,participants,lusa_60,cls_exp,"['por', 'uma', 'mulher']",mulher,Per,uma mulher,"Segundo a fonte da GNR, a agressão foi efetuada hoje à tarde por uma mulher, ""aparentemente embriagada"", que se pôs em fuga conduzindo um automóvel.",T44,Per,tp,Substantivos Genéricos (Atores),0.8,PARTIAL
euro_llm_9b,participants,lusa_60,cls_exp,"['junto', 'ao', 'seu', 'estabelecimento']",junto,Loc,estabelecimento,Homem ferido com gravidade após agressão com uma garrafa num restaurante em Palmela,T33,Loc,fp,Nao definido,0.4,PARTIAL
euro_llm_9b,participants,lusa_60,cls_exp,"['junto', 'ao', 'seu', 'estabelecimento']",ao,Loc,estabelecimento,Homem ferido com gravidade após agressão com uma garrafa num restaurante em Palmela,T33,Loc,fp,Preposições e Contrações,0.4,PARTIAL
euro_llm_9b,participants,lusa_60,cls_exp,"['junto', 'ao', 'seu', 'estabelecimento']",seu,Loc,estabelecimento,Homem ferido com gravidade após agressão com uma garrafa num restaurante em Palmela,T33,Loc,fp,Pronomes Demonstrativos/Possessivos,0.4,PARTIAL
euro_llm_9b,participants,lusa_60,cls_exp,"['junto', 'ao', 'seu', 'estabelecimento']",estabelecimento,Loc,estabelecimento,Homem ferido com gravidade após agressão com uma garrafa num restaurante em Palmela,T33,Loc,tp,Nao definido,0.4,PARTIAL
euro_llm_9b,participants,lusa_60,cls_exp,"['tendo', 'ambas', 'sido', 'transportadas']",tendo,Per,,,,,fp,Nao definido,0.0,MISS
euro_llm_9b,participants,lusa_60,cls_exp,"['tendo', 'ambas', 'sido', 'transportadas']",ambas,Per,,,,,fp,Nao definido,0.0,MISS
euro_llm_9b,participants,lusa_60,cls_exp,"['tendo', 'ambas', 'sido', 'transportadas']",sido,Per,,,,,fp,Nao definido,0.0,MISS
euro_llm_9b,participants,lusa_60,cls_exp,"['tendo', 'ambas', 'sido', 'transportadas']",transportadas,Per,,,,,fp,Nao definido,0.0,MISS
euro_llm_9b,participants,lusa_60,cls_exp,"['outras', 'duas', 'pessoas', 'envolvidas', 'nesta', 'ocorrência']",outras,Per,outras duas pessoas,"Segundo o CDOS, foram mobilizados para o local bombeiros da corporação de Águas de Moura.",T57,Per,tp,Nao definido,0.6666666666666666,PARTIAL
euro_llm_9b,participants,lusa_60,cls_exp,"['outras', 'duas', 'pessoas', 'envolvidas', 'nesta', 'ocorrência']",duas,Per,outras duas pessoas,"Segundo o CDOS, foram mobilizados para o local bombeiros da corporação de Águas de Moura.",T57,Per,tp,Numerais e Quantificadores,0.6666666666666666,PARTIAL
euro_llm_9b,participants,lusa_60,cls_exp,"['outras', 'duas', 'pessoas', 'envolvidas', 'nesta', 'ocorrência']",pessoas,Per,outras duas pessoas,"Segundo o CDOS, foram mobilizados para o local bombeiros da corporação de Águas de Moura.",T57,Per,tp,Substantivos Genéricos (Atores),0.6666666666666666,PARTIAL
euro_llm_9b,participants,lusa_60,cls_exp,"['outras', 'duas', 'pessoas', 'envolvidas', 'nesta', 'ocorrência']",envolvidas,Per,outras duas pessoas,"Segundo o CDOS, foram mobilizados para o local bombeiros da corporação de Águas de Moura.",T57,Per,fp,Nao definido,0.6666666666666666,PARTIAL
euro_llm_9b,participants,lusa_60,cls_exp,"['outras', 'duas', 'pessoas', 'envolvidas', 'nesta', 'ocorrência']",nesta,Per,outras duas pessoas,"Segundo o CDOS, foram mobilizados para o local bombeiros da corporação de Águas de Moura.",T57,Per,fp,Nao definido,0.6666666666666666,PARTIAL
euro_llm_9b,participants,lusa_60,cls_exp,"['outras', 'duas', 'pessoas', 'envolvidas', 'nesta', 'ocorrência']",ocorrência,Per,outras duas pessoas,"Segundo o CDOS, foram mobilizados para o local bombeiros da corporação de Águas de Moura.",T57,Per,fp,Nao definido,0.6666666666666666,PARTIAL
euro_llm_9b,participants,lusa_60,cls_exp,"['aparentemente', 'embriagada']",aparentemente,Per,,,,,fp,Nao definido,0.0,MISS
euro_llm_9b,participants,lusa_60,cls_exp,"['aparentemente', 'embriagada']",embriagada,Per,,,,,fp,Nao definido,0.0,MISS
euro_llm_9b,participants,lusa_60,cls_exp,['homem'],homem,Per,,,,,fp,Substantivos Genéricos (Atores),0.0,MISS
euro_llm_9b,participants,lusa_60,cls_exp,"['em', 'cajados']",em,Loc,Cajados,"Um homem de 69 anos, proprietário de um restaurante em Cajados, no concelho de Palmela (Setúbal), ficou hoje ferido com gravidade, após ter sido agredido no seu estabelecimento, com uma garrafa, disse fonte da GNR.",T30,Pl_civil,fp,Preposições e Contrações,0.6666666666666666,PARTIAL
euro_llm_9b,participants,lusa_60,cls_exp,"['em', 'cajados']",cajados,Loc,Cajados,"Um homem de 69 anos, proprietário de um restaurante em Cajados, no concelho de Palmela (Setúbal), ficou hoje ferido com gravidade, após ter sido agredido no seu estabelecimento, com uma garrafa, disse fonte da GNR.",T30,Pl_civil,tp,Nao definido,0.6666666666666666,PARTIAL
euro_llm_9b,participants,lusa_60,cls_exp,"['segundo', 'o', 'cdos']",segundo,Org,o CDOS,"Segundo o CDOS, foram mobilizados para o local bombeiros da corporação de Águas de Moura.",T63,Org,fp,Nao definido,0.8,PARTIAL
euro_llm_9b,participants,lusa_60,cls_exp,"['segundo', 'o', 'cdos']",o,Org,o CDOS,"Segundo o CDOS, foram mobilizados para o local bombeiros da corporação de Águas de Moura.",T63,Org,tp,Artigos,0.8,PARTIAL
euro_llm_9b,participants,lusa_60,cls_exp,"['segundo', 'o', 'cdos']",cdos,Org,o CDOS,"Segundo o CDOS, foram mobilizados para o local bombeiros da corporação de Águas de Moura.",T63,Org,tp,Nao definido,0.8,PARTIAL
euro_llm_9b,participants,lusa_79,cls_exp,['faro'],faro,Pl_city,,,,,fp,Nao definido,0.0,MISS
euro_llm_9b,participants,lusa_79,cls_exp,"['polícia', 'marítima', 'de', 'portimão']",a,Org,A Polícia Marítima de Portimão,A Polícia Marítima de Portimão tomou conta da ocorrência.,T49,Org,fn,Artigos,0.8888888888888888,PARTIAL
euro_llm_9b,participants,lusa_79,cls_exp,"['polícia', 'marítima', 'de', 'portimão']",polícia,Org,A Polícia Marítima de Portimão,A Polícia Marítima de Portimão tomou conta da ocorrência.,T49,Org,tp,Nao definido,0.8888888888888888,PARTIAL
euro_llm_9b,participants,lusa_79,cls_exp,"['polícia', 'marítima', 'de', 'portimão']",marítima,Org,A Polícia Marítima de Portimão,A Polícia Marítima de Portimão tomou conta da ocorrência.,T49,Org,tp,Nao definido,0.8888888888888888,PARTIAL
euro_llm_9b,participants,lusa_79,cls_exp,"['polícia', 'marítima', 'de', 'portimão']",de,Org,A Polícia Marítima de Portimão,A Polícia Marítima de Portimão tomou conta da ocorrência.,T49,Org,tp,Preposições e Contrações,0.8888888888888888,PARTIAL
euro_llm_9b,participants,lusa_79,cls_exp,"['polícia', 'marítima', 'de', 'portimão']",portimão,Org,A Polícia Marítima de Portimão,A Polícia Marítima de Portimão tomou conta da ocorrência.,T49,Org,tp,Nao definido,0.8888888888888888,PARTIAL
euro_llm_9b,participants,lusa_79,cls_exp,['homem'],o,Obj,o homem,"De acordo com as autoridades, o homem, um pescador, terá alegadamente caído ao mar quando praticava pesca lúdica numa arriba, naquela praia de Lagoa, do distrito de Faro.",T31,Per,fn,Artigos,0.6666666666666666,PARTIAL
euro_llm_9b,participants,lusa_79,cls_exp,['homem'],homem,Obj,o homem,"De acordo com as autoridades, o homem, um pescador, terá alegadamente caído ao mar quando praticava pesca lúdica numa arriba, naquela praia de Lagoa, do distrito de Faro.",T31,Per,tp,Substantivos Genéricos (Atores),0.6666666666666666,PARTIAL
euro_llm_9b,participants,lusa_79,cls_exp,"['autoridade', 'marítima']",a,Org,a Autoridade Marítima,"O corpo de um homem aparentando entre 60 e 70 anos foi encontrado hoje à tarde a boiar no mar junto à praia da Estaquinha, no concelho de Lagoa (Algarve), revelou a Autoridade Marítima.",T48,Org,fn,Artigos,0.8,PARTIAL
euro_llm_9b,participants,lusa_79,cls_exp,"['autoridade', 'marítima']",autoridade,Org,a Autoridade Marítima,"O corpo de um homem aparentando entre 60 e 70 anos foi encontrado hoje à tarde a boiar no mar junto à praia da Estaquinha, no concelho de Lagoa (Algarve), revelou a Autoridade Marítima.",T48,Org,tp,Substantivos Genéricos (Atores),0.8,PARTIAL
euro_llm_9b,participants,lusa_79,cls_exp,"['autoridade', 'marítima']",marítima,Org,a Autoridade Marítima,"O corpo de um homem aparentando entre 60 e 70 anos foi encontrado hoje à tarde a boiar no mar junto à praia da Estaquinha, no concelho de Lagoa (Algarve), revelou a Autoridade Marítima.",T48,Org,tp,Nao definido,0.8,PARTIAL
euro_llm_9b,participants,lusa_79,cls_exp,"['delegada', 'de', 'saúde', 'de', 'lagoa']",a,Org,a delegada de saúde,"“O óbito foi declarado no local pela delegada de saúde de Lagoa, tendo o corpo sido transportado para o gabinete de medicina legal de Portimão”, especificou a Autoridade Marítima.",T44,Per,fn,Artigos,0.6666666666666666,PARTIAL
euro_llm_9b,participants,lusa_79,cls_exp,"['delegada', 'de', 'saúde', 'de', 'lagoa']",delegada,Org,a delegada de saúde,"“O óbito foi declarado no local pela delegada de saúde de Lagoa, tendo o corpo sido transportado para o gabinete de medicina legal de Portimão”, especificou a Autoridade Marítima.",T44,Per,tp,Nao definido,0.6666666666666666,PARTIAL
euro_llm_9b,participants,lusa_79,cls_exp,"['delegada', 'de', 'saúde', 'de', 'lagoa']",de,Org,a delegada de saúde,"“O óbito foi declarado no local pela delegada de saúde de Lagoa, tendo o corpo sido transportado para o gabinete de medicina legal de Portimão”, especificou a Autoridade Marítima.",T44,Per,tp,Preposições e Contrações,0.6666666666666666,PARTIAL
euro_llm_9b,participants,lusa_79,cls_exp,"['delegada', 'de', 'saúde', 'de', 'lagoa']",saúde,Org,a delegada de saúde,"“O óbito foi declarado no local pela delegada de saúde de Lagoa, tendo o corpo sido transportado para o gabinete de medicina legal de Portimão”, especificou a Autoridade Marítima.",T44,Per,tp,Nao definido,0.6666666666666666,PARTIAL
euro_llm_9b,participants,lusa_79,cls_exp,"['delegada', 'de', 'saúde', 'de', 'lagoa']",lagoa,Org,a delegada de saúde,"“O óbito foi declarado no local pela delegada de saúde de Lagoa, tendo o corpo sido transportado para o gabinete de medicina legal de Portimão”, especificou a Autoridade Marítima.",T44,Per,fp,Nao definido,0.6666666666666666,PARTIAL
euro_llm_9b,participants,lusa_79,cls_exp,['algarve'],algarve,Pl_region,,,,,fp,Nao definido,0.0,MISS
euro_llm_9b,participants,lusa_79,cls_exp,"['aparentando', 'entre', '60', 'e', '70', 'anos']",aparentando,Obj,entre 60 e 70 anos,"O corpo de um homem aparentando entre 60 e 70 anos foi encontrado hoje à tarde a boiar no mar junto à praia da Estaquinha, no concelho de Lagoa (Algarve), revelou a Autoridade Marítima.",T50,Other,fp,Nao definido,0.9090909090909091,PARTIAL
euro_llm_9b,participants,lusa_79,cls_exp,"['aparentando', 'entre', '60', 'e', '70', 'anos']",entre,Obj,entre 60 e 70 anos,"O corpo de um homem aparentando entre 60 e 70 anos foi encontrado hoje à tarde a boiar no mar junto à praia da Estaquinha, no concelho de Lagoa (Algarve), revelou a Autoridade Marítima.",T50,Other,tp,Nao definido,0.9090909090909091,PARTIAL
euro_llm_9b,participants,lusa_79,cls_exp,"['aparentando', 'entre', '60', 'e', '70', 'anos']",60,Obj,entre 60 e 70 anos,"O corpo de um homem aparentando entre 60 e 70 anos foi encontrado hoje à tarde a boiar no mar junto à praia da Estaquinha, no concelho de Lagoa (Algarve), revelou a Autoridade Marítima.",T50,Other,tp,Nao definido,0.9090909090909091,PARTIAL
euro_llm_9b,participants,lusa_79,cls_exp,"['aparentando', 'entre', '60', 'e', '70', 'anos']",e,Obj,entre 60 e 70 anos,"O corpo de um homem aparentando entre 60 e 70 anos foi encontrado hoje à tarde a boiar no mar junto à praia da Estaquinha, no concelho de Lagoa (Algarve), revelou a Autoridade Marítima.",T50,Other,tp,Nao definido,0.9090909090909091,PARTIAL
euro_llm_9b,participants,lusa_79,cls_exp,"['aparentando', 'entre', '60', 'e', '70', 'anos']",70,Obj,entre 60 e 70 anos,"O corpo de um homem aparentando entre 60 e 70 anos foi encontrado hoje à tarde a boiar no mar junto à praia da Estaquinha, no concelho de Lagoa (Algarve), revelou a Autoridade Marítima.",T50,Other,tp,Nao definido,0.9090909090909091,PARTIAL
euro_llm_9b,participants,lusa_79,cls_exp,"['aparentando', 'entre', '60', 'e', '70', 'anos']",anos,Obj,entre 60 e 70 anos,"O corpo de um homem aparentando entre 60 e 70 anos foi encontrado hoje à tarde a boiar no mar junto à praia da Estaquinha, no concelho de Lagoa (Algarve), revelou a Autoridade Marítima.",T50,Other,tp,Numerais e Quantificadores,0.9090909090909091,PARTIAL
euro_llm_9b,participants,lusa_79,cls_exp,"['tomou', 'conta', 'da', 'ocorrência']",tomou,Per,,,,,fp,Nao definido,0.0,MISS
euro_llm_9b,participants,lusa_79,cls_exp,"['tomou', 'conta', 'da', 'ocorrência']",conta,Per,,,,,fp,Nao definido,0.0,MISS
euro_llm_9b,participants,lusa_79,cls_exp,"['tomou', 'conta', 'da', 'ocorrência']",da,Per,,,,,fp,Preposições e Contrações,0.0,MISS
euro_llm_9b,participants,lusa_79,cls_exp,"['tomou', 'conta', 'da', 'ocorrência']",ocorrência,Per,,,,,fp,Nao definido,0.0,MISS
euro_llm_9b,participants,lusa_79,cls_exp,"['estação', 'salva', 'vidas', 'de', 'ferragudo']",a,Fac,a Estação Salva-vidas de Ferragudo,"Depois de ter sido dado o alerta para o avistamento de um corpo a boiar no mar, foi ativada a Estação Salva-vidas de Ferragudo que procedeu à recolha do corpo, transportando-o para a marina de Portimão.",T40,Org,fn,Artigos,0.9090909090909091,PARTIAL
euro_llm_9b,participants,lusa_79,cls_exp,"['estação', 'salva', 'vidas', 'de', 'ferragudo']",estação,Fac,a Estação Salva-vidas de Ferragudo,"Depois de ter sido dado o alerta para o avistamento de um corpo a boiar no mar, foi ativada a Estação Salva-vidas de Ferragudo que procedeu à recolha do corpo, transportando-o para a marina de Portimão.",T40,Org,tp,Nao definido,0.9090909090909091,PARTIAL
euro_llm_9b,participants,lusa_79,cls_exp,"['estação', 'salva', 'vidas', 'de', 'ferragudo']",salva,Fac,a Estação Salva-vidas de Ferragudo,"Depois de ter sido dado o alerta para o avistamento de um corpo a boiar no mar, foi ativada a Estação Salva-vidas de Ferragudo que procedeu à recolha do corpo, transportando-o para a marina de Portimão.",T40,Org,tp,Nao definido,0.9090909090909091,PARTIAL
euro_llm_9b,participants,lusa_79,cls_exp,"['estação', 'salva', 'vidas', 'de', 'ferragudo']",vidas,Fac,a Estação Salva-vidas de Ferragudo,"Depois de ter sido dado o alerta para o avistamento de um corpo a boiar no mar, foi ativada a Estação Salva-vidas de Ferragudo que procedeu à recolha do corpo, transportando-o para a marina de Portimão.",T40,Org,tp,Nao definido,0.9090909090909091,PARTIAL
euro_llm_9b,participants,lusa_79,cls_exp,"['estação', 'salva', 'vidas', 'de', 'ferragudo']",de,Fac,a Estação Salva-vidas de Ferragudo,"Depois de ter sido dado o alerta para o avistamento de um corpo a boiar no mar, foi ativada a Estação Salva-vidas de Ferragudo que procedeu à recolha do corpo, transportando-o para a marina de Portimão.",T40,Org,tp,Preposições e Contrações,0.9090909090909091,PARTIAL
