modelo,entity,doc_id,template,token,pred_type,annt_type,result,f1_r_score
gemini,participants,lusa_47,ext_def,a Estrada Nacional 122,,Loc,fn,
gemini,participants,lusa_47,ext_def,uma viatura,,Obj,fn,
gemini,participants,lusa_47,ext_def,"as 12.300 doses de haxixe,",,Obj,fn,
gemini,participants,lusa_47,ext_def,o distrito de Beja,,Pl_civil,fn,
gemini,participants,lusa_47,ext_def,Os militares,,Per,fn,
gemini,participants,lusa_47,ext_def,vila de Mértola,,Loc,fn,
gemini,participants,lusa_47,ext_def,sua,,Per,fn,
gemini,participants,lusa_47,ext_def,a força de segurança,,Org,fn,
gemini,participants,lusa_47,ext_def,o Posto Territorial de Mértola,,Org,fn,
gemini,participants,lusa_47,ext_def,Mértola,,Pl_civil,fn,
gemini,participants,lusa_47,ext_def,A mulher,,Per,fn,
gemini,participants,lusa_47,ext_def,A GNR,,Org,fn,
gemini,participants,lusa_47,ext_def,lhes,,Per,fn,
gemini,participants,lusa_47,ext_def,comunicado,,Obj,fn,
gemini,participants,lusa_47,ext_def,Beja,,Pl_civil,fn,
gemini,participants,lusa_47,ext_def,a suspeita,,Per,fn,
gemini,participants,lusa_47,ext_def,um telemóvel,,Obj,fn,
gemini,participants,lusa_47,ext_def,droga,,Obj,fn,
gemini,participants,lusa_60,ext_def,GNR,,Org,tp,
gemini,participants,lusa_60,ext_def,"Homem de 69 anos, proprietário do restaurante",,,fp,
gemini,participants,lusa_60,ext_def,Hospital de São Bernardo,,,fp,
gemini,participants,lusa_60,ext_def,Comando Distrital de Operações de Socorro (CDOS) de Setúbal,,,fp,
gemini,participants,lusa_60,ext_def,Bombeiros da corporação de Águas de Moura,,,fp,
gemini,participants,lusa_60,ext_def,Mulher agressora,,,fp,
gemini,participants,lusa_60,ext_def,Duas outras pessoas feridas,,,fp,
gemini,participants,lusa_60,ext_def,Agência Lusa,,,fp,
gemini,participants,lusa_60,ext_def,bebidas alcoólicas,,Other,fn,
gemini,participants,lusa_60,ext_def,a mulher,,Per,fn,
gemini,participants,lusa_60,ext_def,o concelho de Palmela,,Loc,fn,
gemini,participants,lusa_60,ext_def,uma garrafa,,Obj,fn,
gemini,participants,lusa_60,ext_def,o hospital de São Bernardo,,Loc,fn,
gemini,participants,lusa_60,ext_def,ambas,,Per,fn,
gemini,participants,lusa_60,ext_def,estabelecimento,,Loc,fn,
gemini,participants,lusa_60,ext_def,a fonte,,Per,fn,
gemini,participants,lusa_60,ext_def,Setúbal,,Pl_civil,fn,
gemini,participants,lusa_60,ext_def,agência Lusa,,Org,fn,
gemini,participants,lusa_60,ext_def,o local,,Loc,fn,
gemini,participants,lusa_60,ext_def,álcool,,Other,fn,
gemini,participants,lusa_60,ext_def,meios próprios,,Other,fn,
gemini,participants,lusa_60,ext_def,A mesma fonte,,Per,fn,
gemini,participants,lusa_60,ext_def,bombeiros,,Per,fn,
gemini,participants,lusa_60,ext_def,a guarda,,Org,fn,
gemini,participants,lusa_60,ext_def,um restaurante,,Other,fn,
gemini,participants,lusa_60,ext_def,a via pública,,Loc,fn,
gemini,participants,lusa_60,ext_def,a corporação de Águas de Moura,,Org,fn,
gemini,participants,lusa_60,ext_def,o proprietário,,Per,fn,
gemini,participants,lusa_60,ext_def,um automóvel,,Obj,fn,
gemini,participants,lusa_60,ext_def,outra,,Per,fn,
gemini,participants,lusa_60,ext_def,outras duas pessoas,,Per,fn,
gemini,participants,lusa_60,ext_def,o CDOS,,Org,fn,
gemini,participants,lusa_60,ext_def,CDOS,,Org,fn,
gemini,participants,lusa_60,ext_def,(Setúbal),,Pl_civil,fn,
gemini,participants,lusa_60,ext_def,o Comando Distrital de Operações de Socorro (CDOS) de Setúbal,,Org,fn,
gemini,participants,lusa_60,ext_def,uma,,Per,fn,
gemini,participants,lusa_60,ext_def,a vítima,,Per,fn,
gemini,participants,lusa_60,ext_def,Cajados,,Pl_civil,fn,
gemini,participants,lusa_60,ext_def,a GNR,,Org,fn,
gemini,participants,lusa_60,ext_def,fonte,,Per,fn,
gemini,participants,lusa_60,ext_def,o Comando Distrital de Operações de Socorro,,Org,fn,
gemini,participants,lusa_60,ext_def,o seu,,Per,fn,
gemini,participants,lusa_60,ext_def,a corporação,,Org,fn,
gemini,participants,lusa_60,ext_def,Águas de Moura,,Pl_civil,fn,
gemini,participants,lusa_60,ext_def,ambulância,,Obj,fn,
gemini,participants,lusa_60,ext_def,uma mulher,,Per,fn,
gemini,participants,lusa_60,ext_def,Um homem de 69 anos,,Per,fn,
gemini,participants,lusa_60,ext_def,o restaurante,,Other,fn,
gemini,participants,lusa_67,ext_def,agência Lusa,,Org,tp,
gemini,participants,lusa_67,ext_def,GNR,,,fp,
gemini,participants,lusa_67,ext_def,Homem,,,fp,
gemini,participants,lusa_67,ext_def,ex-companheira,,,fp,
gemini,participants,lusa_67,ext_def,Comando Territorial da GNR do Porto,,,fp,
gemini,participants,lusa_67,ext_def,Polícia Judiciária,,,fp,
gemini,participants,lusa_67,ext_def,a mulher,,Per,fn,
gemini,participants,lusa_67,ext_def,62 anos,,Other,fn,
gemini,participants,lusa_67,ext_def,arma de fogo,,Obj,fn,
gemini,participants,lusa_67,ext_def,A fonte,,Per,fn,
gemini,participants,lusa_67,ext_def,A vítima,,Per,fn,
gemini,participants,lusa_67,ext_def,ambos,,Per,fn,
gemini,participants,lusa_67,ext_def,Grijó,,Pl_civil,fn,
gemini,participants,lusa_67,ext_def,a ex-companheira,,Per,fn,
gemini,participants,lusa_67,ext_def,Fonte,,Per,fn,
gemini,participants,lusa_67,ext_def,a mesma arma,,,fn,
gemini,participants,lusa_67,ext_def,a Rua da Figueirinha,,Pl_civil,fn,
gemini,participants,lusa_67,ext_def,Um homem,,Per,fn,
gemini,participants,lusa_67,ext_def,o Porto,,Pl_civil,fn,
gemini,participants,lusa_67,ext_def,o Comando Territorial,,Org,fn,
gemini,participants,lusa_67,ext_def,o homem,,Per,fn,
gemini,participants,lusa_67,ext_def,a Polícia Judiciária,,Org,fn,
gemini,participants,lusa_67,ext_def,distrito do Porto,,Pl_civil,fn,
gemini,participants,lusa_67,ext_def,a GNR,,Org,fn,
gemini,participants,lusa_67,ext_def,fonte,,Per,fn,
gemini,participants,lusa_67,ext_def,Vila Nova de Gaia,,Pl_civil,fn,
gemini,participants,lusa_67,ext_def,o Comando Territorial da GNR do Porto,,Org,fn,
gemini,participants,lusa_77,ext_def,Polícia de Segurança Pública (PSP),,Org,tp,
gemini,participants,lusa_77,ext_def,piquete da Polícia Marítima de Angra do Heroísmo,,,fp,
gemini,participants,lusa_77,ext_def,homem,,,fp,
gemini,participants,lusa_77,ext_def,delegado de saúde,,,fp,
gemini,participants,lusa_77,ext_def,equipa de grande ângulo dos Bombeiros Voluntários da Praia da Vitória,,,fp,
gemini,participants,lusa_77,ext_def,Autoridade Marítima,,,fp,
gemini,participants,lusa_77,ext_def,Comando-Local da Polícia Marítima de Angra do Heroísmo,,,fp,
gemini,participants,lusa_77,ext_def,Hospital de Angra do Heroísmo,,,fp,
gemini,participants,lusa_77,ext_def,uma zona rochosa,,Loc,fn,
gemini,participants,lusa_77,ext_def,Açores,,Loc,fn,
gemini,participants,lusa_77,ext_def,costa leste da Terceira,,Loc,fn,
gemini,participants,lusa_77,ext_def,"um homem, de 62 anos",,Per,fn,
gemini,participants,lusa_77,ext_def,o corpo,,Other,fn,
gemini,participants,lusa_77,ext_def,o local,,Loc,fn,
gemini,participants,lusa_77,ext_def,Polícia Marítima de Angra do Heroísmo,,Org,fn,
gemini,participants,lusa_77,ext_def,os Bombeiros Voluntários da Praia da Vitória,,Org,fn,
gemini,participants,lusa_77,ext_def,um homem,,Per,fn,
gemini,participants,lusa_77,ext_def,o Comando-Local,,Org,fn,
gemini,participants,lusa_77,ext_def,redações,,Org,fn,
gemini,participants,lusa_77,ext_def,"uma ""zona",,Loc,fn,
gemini,participants,lusa_77,ext_def,onde,,Loc,fn,
gemini,participants,lusa_77,ext_def,um comunicado,,Obj,fn,
gemini,participants,lusa_77,ext_def,uma área de domínio público marítimo,,Loc,fn,
gemini,participants,lusa_77,ext_def,equipa de grande ângulo,,Per,fn,
gemini,participants,lusa_77,ext_def,a Autoridade Marítima,,Org,fn,
gemini,participants,lusa_77,ext_def,A autoridade,,Org,fn,
gemini,participants,lusa_77,ext_def,o delegado de saúde,,Per,fn,
gemini,participants,lusa_77,ext_def,o Hospital de Angra do Heroísmo,,Loc,fn,
gemini,participants,lusa_77,ext_def,O corpo,,Other,fn,
gemini,participants,lusa_77,ext_def,o piquete,,Per,fn,
gemini,participants,lusa_77,ext_def,a informação,,Other,fn,
gemini,participants,lusa_79,ext_def,homem,,,fp,
gemini,participants,lusa_79,ext_def,Estação Salva-vidas de Ferragudo,,,fp,
gemini,participants,lusa_79,ext_def,Autoridade Marítima,,,fp,
gemini,participants,lusa_79,ext_def,delegada de saúde de Lagoa,,,fp,
gemini,participants,lusa_79,ext_def,gabinete de medicina legal de Portimão,,,fp,
gemini,participants,lusa_79,ext_def,Polícia Marítima de Portimão,,,fp,
gemini,participants,lusa_79,ext_def,concelho de Lagoa (Algarve),,Loc,fn,
gemini,participants,lusa_79,ext_def,as autoridades,,Org,fn,
gemini,participants,lusa_79,ext_def,entre 60 e 70 anos,,Other,fn,
gemini,participants,lusa_79,ext_def,Lagoa,,Loc,fn,
gemini,participants,lusa_79,ext_def,o corpo,,Other,fn,
gemini,participants,lusa_79,ext_def,o local,,Loc,fn,
gemini,participants,lusa_79,ext_def,um pescador,,Per,fn,
gemini,participants,lusa_79,ext_def,o gabinete de medicina legal de Portimão,,Loc,fn,
gemini,participants,lusa_79,ext_def,A Polícia Marítima de Portimão,,Org,fn,
gemini,participants,lusa_79,ext_def,um corpo,,Other,fn,
gemini,participants,lusa_79,ext_def,praia da Estaquinha,,Loc,fn,
gemini,participants,lusa_79,ext_def,um homem,,Per,fn,
gemini,participants,lusa_79,ext_def,a delegada de saúde,,Per,fn,
gemini,participants,lusa_79,ext_def,a Estação Salva-vidas de Ferragudo,,Org,fn,
gemini,participants,lusa_79,ext_def,o mar,,Nat,fn,
gemini,participants,lusa_79,ext_def,o distrito de Faro,,Loc,fn,
gemini,participants,lusa_79,ext_def,a marina de Portimão,,Loc,fn,
gemini,participants,lusa_79,ext_def,o homem,,Per,fn,
gemini,participants,lusa_79,ext_def,uma arriba,,Nat,fn,
gemini,participants,lusa_79,ext_def,a Autoridade Marítima,,Org,fn,
gemini,participants,lusa_79,ext_def,O corpo,,Other,fn,
gemini,participants,lusa_79,ext_def,aquela praia,,Loc,fn,
gemini,participants,lusa_80,ext_def,Joaquim Rebelo,,Per,tp,
gemini,participants,lusa_80,ext_def,Lusa,,Org,tp,
gemini,participants,lusa_80,ext_def,GNR de Aveiro,,Org,tp,
gemini,participants,lusa_80,ext_def,Transportadora J Amaral,,Org,tp,
gemini,participants,lusa_80,ext_def,Hospital Infante D. Pedro,,,fp,
gemini,participants,lusa_80,ext_def,Homem,,,fp,
gemini,participants,lusa_80,ext_def,Bombeiros de Estarreja,,,fp,
gemini,participants,lusa_80,ext_def,Polícia Judiciária,,,fp,
gemini,participants,lusa_80,ext_def,Delegada de Saúde,,,fp,
gemini,participants,lusa_80,ext_def,Viatura Médica de Emergência e Reanimação de Aveiro,,,fp,
gemini,participants,lusa_80,ext_def,o funcionário,,Per,fn,
gemini,participants,lusa_80,ext_def,a transportadora,,Org,fn,
gemini,participants,lusa_80,ext_def,os bombeiros,,Org,fn,
gemini,participants,lusa_80,ext_def,A cisterna,,Obj,fn,
gemini,participants,lusa_80,ext_def,a fonte,,Per,fn,
gemini,participants,lusa_80,ext_def,o interior,,Other,fn,
gemini,participants,lusa_80,ext_def,o local,,Loc,fn,
gemini,participants,lusa_80,ext_def,a Delegada de Saúde,,Per,fn,
gemini,participants,lusa_80,ext_def,a Viatura Médica de Emergência e Reanimação de Aveiro,,Org,fn,
gemini,participants,lusa_80,ext_def,Estarreja,,Loc,fn,
gemini,participants,lusa_80,ext_def,m homem de 34 anos,,Per,fn,
gemini,participants,lusa_80,ext_def,que,,Org,fn,
gemini,participants,lusa_80,ext_def,o Hospital Infante D. Pedro,,Loc,fn,
gemini,participants,lusa_80,ext_def,o graduado,,Per,fn,
gemini,participants,lusa_80,ext_def,funcionário,,Per,fn,
gemini,participants,lusa_80,ext_def,onde,,Obj,fn,
gemini,participants,lusa_80,ext_def,o homem,,Per,fn,
gemini,participants,lusa_80,ext_def,o comandante,,Per,fn,
gemini,participants,lusa_80,ext_def,a Polícia Judiciária,,Org,fn,
gemini,participants,lusa_80,ext_def,o cadáver,,Other,fn,
gemini,participants,lusa_80,ext_def,um camião,,Obj,fn,
gemini,participants,lusa_80,ext_def,cisterna,,Obj,fn,
gemini,participants,lusa_80,ext_def,a GNR,,Org,fn,
gemini,participants,lusa_80,ext_def,fonte,,Per,fn,
gemini,participants,lusa_80,ext_def,a cisterna,,Obj,fn,
gemini,participants,lusa_80,ext_def,os Bombeiros de Estarreja,,Org,fn,
gemini,participants,lusa_83,ext_def,Sapadores de Setúbal,,Org,tp,
gemini,participants,lusa_83,ext_def,Proteção Civil,,Org,tp,
gemini,participants,lusa_83,ext_def,agência Lusa,,Org,tp,
gemini,participants,lusa_83,ext_def,ciclomotor,,,fp,
gemini,participants,lusa_83,ext_def,serviço de Medicina legal do Hospital de São Bernardo,,,fp,
gemini,participants,lusa_83,ext_def,veículo ligeiro,,,fp,
gemini,participants,lusa_83,ext_def,Homem,,,fp,
gemini,participants,lusa_83,ext_def,PSP,,,fp,
gemini,participants,lusa_83,ext_def,Comando Distrital de Operações de Socorro (CDOS) de Setúbal,,,fp,
gemini,participants,lusa_83,ext_def,viatura médica de emergência e reanimação (VMER),,,fp,
gemini,participants,lusa_83,ext_def,corporações de Palmela,,,fp,
gemini,participants,lusa_83,ext_def,Setúbal,,Loc,fn,
gemini,participants,lusa_83,ext_def,o corpo,,Other,fn,
gemini,participants,lusa_83,ext_def,o local,,Loc,fn,
gemini,participants,lusa_83,ext_def,as corporações de Palmela,,Org,fn,
gemini,participants,lusa_83,ext_def,o Hospital de São Bernardo,,Org,fn,
gemini,participants,lusa_83,ext_def,a PSP,,Obj,fn,
gemini,participants,lusa_83,ext_def,Fonte,,Per,fn,
gemini,participants,lusa_83,ext_def,um total de 16 elementos,,Per,fn,
gemini,participants,lusa_83,ext_def,uma viatura médica de emergência e reanimação (VMER),,Obj,fn,
gemini,participants,lusa_83,ext_def,Estrada Nacional 10-8,,Loc,fn,
gemini,participants,lusa_83,ext_def,Mitrena,,Loc,fn,
gemini,participants,lusa_83,ext_def,o ciclomotor,,Obj,fn,
gemini,participants,lusa_83,ext_def,o homem,,Per,fn,
gemini,participants,lusa_83,ext_def,o CDOS,,Org,fn,
gemini,participants,lusa_83,ext_def,um veículo ligeiro,,Obj,fn,
gemini,participants,lusa_83,ext_def,cinco veículos,,Obj,fn,
gemini,participants,lusa_83,ext_def,o Comando Distrital de Operações de Socorro (CDOS) de Setúbal,,Org,fn,
gemini,participants,lusa_83,ext_def,o serviço de Medicina legal,,Org,fn,
gemini,participants,lusa_83,ext_def,fontes,,Per,fn,
gemini,participants,lusa_83,ext_def,veículos,,Obj,fn,
gemini,participants,lusa_83,ext_def,bombeiros,,Per,fn,
gemini,participants,lusa_83,ext_def,Um homem de 34 anos,,Per,fn,
gemini,participants,lusa_86,ext_def,Um juiz de instrução,,Per,tp,
gemini,participants,lusa_86,ext_def,Instituição de acolhimento para pessoas sujeitas a este tipo de crime,,,fp,
gemini,participants,lusa_86,ext_def,Polícia Judiciária,,,fp,
gemini,participants,lusa_86,ext_def,O homem de 47 anos,,,fp,
gemini,participants,lusa_86,ext_def,A mulher de 26 anos,,,fp,
gemini,participants,lusa_86,ext_def,"Ministério Público (MP) da comarca de Porto-Este, em Penafiel",,,fp,
gemini,participants,lusa_86,ext_def,a mulher,,Per,fn,
gemini,participants,lusa_86,ext_def,"a vítima, de 26 anos",,Per,fn,
gemini,participants,lusa_86,ext_def,a,,Per,fn,
gemini,participants,lusa_86,ext_def,a polícia,,Org,fn,
gemini,participants,lusa_86,ext_def,quem,,Per,fn,
gemini,participants,lusa_86,ext_def,que,,Obj,fn,
gemini,participants,lusa_86,ext_def,a PJ,,Org,fn,
gemini,participants,lusa_86,ext_def,o Ministério Público (MP) de Penafiel,,Org,fn,
gemini,participants,lusa_86,ext_def,a Polícia Judiciária,,Org,fn,
gemini,participants,lusa_86,ext_def,o homem,,Per,fn,
gemini,participants,lusa_86,ext_def,fonte policial,,Per,fn,
gemini,participants,lusa_86,ext_def,O MP,,Org,fn,
gemini,participants,lusa_86,ext_def,produto estupefaciente,,Obj,fn,
gemini,participants,lusa_86,ext_def,a comarca de Porto-Este,,Org,fn,
gemini,participants,lusa_86,ext_def,uma instituição,,Org,fn,
gemini,participants,lusa_86,ext_def,pessoas,,Per,fn,
gemini,participants,lusa_86,ext_def,o arguido,,Per,fn,
gemini,participants,lusa_86,ext_def,a vítima,,Per,fn,
gemini,participants,lusa_86,ext_def,um homem de 47 anos de idade,,Per,fn,
gemini,participants,lusa_86,ext_def,o suspeito,,Per,fn,
gemini,participants,lusa_86,ext_def,Penafiel,,Loc,fn,
gemini,participants,lusa_86,ext_def,o,,Per,fn,
gemini,participants,lusa_86,ext_def,A mulher,,Per,fn,
gemini,participants,lusa_86,ext_def,juiz de instrução,,Per,fn,
gemini,participants,lusa_86,ext_def,o qual,,Obj,fn,
gemini,participants,lusa_86,ext_def,comunicado,,Obj,fn,
gemini,participants,lusa_86,ext_def,MP,,Org,fn,
gemini,participants,lusa_86,ext_def,os proveitos,,Other,fn,
gemini,participants,lusa_86,ext_def,a via pública,,Loc,fn,
gemini,participants,lusa_86,ext_def,lhe,,Per,fn,
gemini,participants,lusa_96,ext_def,Homem de 48 anos,,Per,tp,
gemini,participants,lusa_96,ext_def,José Carrasco,,Per,tp,
gemini,participants,lusa_96,ext_def,Lusa,,,fp,
gemini,participants,lusa_96,ext_def,Viatura Medica de Emergência e Reanimação (VMER),,,fp,
gemini,participants,lusa_96,ext_def,bombeiros de Mogadouro,,,fp,
gemini,participants,lusa_96,ext_def,GNR de Mogadouro,,,fp,
gemini,participants,lusa_96,ext_def,hospital de referência,,,fp,
gemini,participants,lusa_96,ext_def,helicóptero do INEM,,,fp,
gemini,participants,lusa_96,ext_def,Instituto Nacional e Emergência Médica (INEM),,,fp,
gemini,participants,lusa_96,ext_def,ambulância de Suporte Imediato de Vida (SIV),,,fp,
gemini,participants,lusa_96,ext_def,os bombeiros,,Org,fn,
gemini,participants,lusa_96,ext_def,a localidade de Vilarinhos dos Galegos,,Loc,fn,
gemini,participants,lusa_96,ext_def,meios,,Other,fn,
gemini,participants,lusa_96,ext_def,A vítima,,Per,fn,
gemini,participants,lusa_96,ext_def,O homem de 48 anos,,Per,fn,
gemini,participants,lusa_96,ext_def,distrito de Bragança,,Loc,fn,
gemini,participants,lusa_96,ext_def,um hospital de referência,,Loc,fn,
gemini,participants,lusa_96,ext_def,o INEM,,Org,fn,
gemini,participants,lusa_96,ext_def,à Lusa,,Org,fn,
gemini,participants,lusa_96,ext_def,o campo de futebol,,Loc,fn,
gemini,participants,lusa_96,ext_def,em Mogadouro,,Loc,fn,
gemini,participants,lusa_96,ext_def,Um homem de 48,,Per,fn,
gemini,participants,lusa_96,ext_def,onde,,Loc,fn,
gemini,participants,lusa_96,ext_def,a ambulância de Suporte Imediato de Vida (SIV),,Obj,fn,
gemini,participants,lusa_96,ext_def,a Viatura Medica de Emergência e Reanimação (VMER),,Obj,fn,
gemini,participants,lusa_96,ext_def,o comandante,,Per,fn,
gemini,participants,lusa_96,ext_def,o Instituto Nacional e Emergência Médica (INEM),,Org,fn,
gemini,participants,lusa_96,ext_def,em Macedo de Cavaleiros,,Loc,fn,
gemini,participants,lusa_96,ext_def,A GNR de Mogadouro,,Org,fn,
gemini,participants,lusa_96,ext_def,os bombeiros de Mogadouro,,Org,fn,
gemini,participants,lusa_96,ext_def,fonte,,Per,fn,
gemini,participants,lusa_96,ext_def,o helicóptero,,Obj,fn,
gemini,participants,lusa_96,ext_def,Concelho de Mogadouro,,Loc,fn,
gemini,participants,lusa_96,ext_def,ambulância,,Obj,fn,
gemini,participants,lusa_97,ext_def,Homem,,Per,tp,
gemini,participants,lusa_97,ext_def,agência Lusa,,Org,tp,
gemini,participants,lusa_97,ext_def,Polícia Judiciária,,,fp,
gemini,participants,lusa_97,ext_def,Atirador,,,fp,
gemini,participants,lusa_97,ext_def,Polícia de Segurança Pública (PSP),,,fp,
gemini,participants,lusa_97,ext_def,atirador,,Per,fn,
gemini,participants,lusa_97,ext_def,fonte,,Per,fn,
gemini,participants,lusa_97,ext_def,as circunstâncias,,Other,fn,
gemini,participants,lusa_97,ext_def,armas de fogo,,Obj,fn,
gemini,participants,lusa_97,ext_def,a Direção Nacional da Polícia de Segurança Pública (PSP),,Org,fn,
gemini,participants,lusa_97,ext_def,A mesma fonte,,Per,fn,
gemini,participants,lusa_97,ext_def,a Polícia Judiciária,,Org,fn,
gemini,participants,lusa_97,ext_def,informações,,Other,fn,
gemini,participants,lusa_97,ext_def,caçadeira,,Obj,fn,
gemini,participants,lusa_97,ext_def,o Barreiro,,Loc,fn,
gemini,participants,lusa_97,ext_def,o atirador,,Per,fn,
gemini,participants,lusa_97,ext_def,Um homem,,Per,fn,
gemini,participants,lusa_100,ext_def_exp,uma arma branca,,Obj,tp,
gemini,participants,lusa_100,ext_def_exp,a Polícia Judiciária (PJ),,Org,tp,
gemini,participants,lusa_100,ext_def_exp,A polícia,,Org,tp,
gemini,participants,lusa_100,ext_def_exp,as forças policiais,,Org,tp,
gemini,participants,lusa_100,ext_def_exp,dois indivíduos,,Per,tp,
gemini,participants,lusa_100,ext_def_exp,um café,,Loc,tp,
gemini,participants,lusa_100,ext_def_exp,o Comando Metropolitano de Lisboa (Cometlis),,Org,tp,
gemini,participants,lusa_100,ext_def_exp,a vítima,,Per,tp,
gemini,participants,lusa_100,ext_def_exp,a PSP,,Org,tp,
gemini,participants,lusa_100,ext_def_exp,o local do crime,,Loc,tp,
gemini,participants,lusa_100,ext_def_exp,Homem,,Per,tp,
gemini,participants,lusa_100,ext_def_exp,o suspeito do crime,,Per,tp,
gemini,participants,lusa_100,ext_def_exp,Um homem de 29 anos,,Per,tp,
gemini,participants,lusa_100,ext_def_exp,o suspeito,,Per,tp,
gemini,participants,lusa_100,ext_def_exp,Lisboa,,Pl_capital,tp,
gemini,participants,lusa_100,ext_def_exp,fitas de segurança,,Obj,tp,
gemini,participants,lusa_100,ext_def_exp,um crime de homicídio,,,fp,
gemini,participants,lusa_100,ext_def_exp,Avenida Almirante Reis,,,fp,
gemini,participants,lusa_100,ext_def_exp,mercado de Arroios,,,fp,
gemini,participants,lusa_100,ext_def_exp,Lusa,,,fp,
gemini,participants,lusa_100,ext_def_exp,o caso,,,fp,
gemini,participants,lusa_100,ext_def_exp,rua Ângela Pinto,,,fp,
gemini,participants,lusa_100,ext_def_exp,um desentendimento,,,fp,
gemini,participants,lusa_100,ext_def_exp,fonte do Cometlis,,,fp,
gemini,participants,lusa_100,ext_def_exp,agência Lusa,,,fp,
gemini,participants,lusa_100,ext_def_exp,fonte da polícia,,,fp,
gemini,participants,lusa_100,ext_def_exp,o esfaqueamento,,,fp,
gemini,participants,lusa_100,ext_def_exp,um deles,,,fp,
gemini,participants,lusa_100,ext_def_exp,fonte,,Per,fn,
gemini,participants,lusa_100,ext_def_exp,na rua Ângela Pinto,,Loc,fn,
gemini,participants,lusa_100,ext_def_exp,à agência Lusa,,Org,fn,
gemini,participants,lusa_100,ext_def_exp,um,,Per,fn,
gemini,participants,lusa_100,ext_def_exp,em Lisboa,,Loc,fn,
gemini,participants,lusa_100,ext_def_exp,onde,,Loc,fn,
gemini,participants,lusa_100,ext_def_exp,deles,,Per,fn,
gemini,participants,lusa_100,ext_def_exp,dentro,,Loc,fn,
gemini,participants,lusa_100,ext_def_exp,Arroios,,Pl_civil,fn,
gemini,participants,lusa_100,ext_def_exp,na Avenida Almirante Reis,,Loc,fn,
gemini,participants,lusa_100,ext_def_exp,o Cometlis,,Org,fn,
gemini,participants,lusa_100,ext_def_exp,na zona das costas,,Other,fn,
gemini,participants,lusa_100,ext_def_exp,nas costas,,Other,fn,
gemini,participants,lusa_100,ext_def_exp,o mercado,,Fac,fn,
gemini,participants,lusa_100,ext_def_exp,o mercado de Arroios,,Fac,fn,
gemini,participants,lusa_100,ext_def_exp,mais dados,,Other,fn,
gemini,participants,lusa_100,ext_def_exp,À Lusa,,Org,fn,
gemini,participants,lusa_100,ext_def_exp,da polícia,,Org,fn,
gemini,participants,lusa_104,ext_def_exp,A polícia,,Org,tp,
gemini,participants,lusa_104,ext_def_exp,homem,,Per,tp,
gemini,participants,lusa_104,ext_def_exp,o grupo,,Per,tp,
gemini,participants,lusa_104,ext_def_exp,PJ,,Org,tp,
gemini,participants,lusa_104,ext_def_exp,o presumível agressor,,Per,tp,
gemini,participants,lusa_104,ext_def_exp,O detido,,Per,tp,
gemini,participants,lusa_104,ext_def_exp,braço,,Other,tp,
gemini,participants,lusa_104,ext_def_exp,coletividade de Setúbal,,Org,tp,
gemini,participants,lusa_104,ext_def_exp,um jovem,,Per,tp,
gemini,participants,lusa_104,ext_def_exp,o sexagenário,,Per,tp,
gemini,participants,lusa_104,ext_def_exp,A Polícia Judiciária (PJ) de Setúbal,,Org,tp,
gemini,participants,lusa_104,ext_def_exp,a coletividade,,Org,tp,
gemini,participants,lusa_104,ext_def_exp,jovem,,Per,tp,
gemini,participants,lusa_104,ext_def_exp,um homem de 63 anos,,Per,tp,
gemini,participants,lusa_104,ext_def_exp,o local,,Loc,tp,
gemini,participants,lusa_104,ext_def_exp,um grupo de convivas,,Per,tp,
gemini,participants,lusa_104,ext_def_exp,a vítima,,Per,tp,
gemini,participants,lusa_104,ext_def_exp,restaurante de uma coletividade de Setúbal,,,fp,
gemini,participants,lusa_104,ext_def_exp,um jovem do grupo,,,fp,
gemini,participants,lusa_104,ext_def_exp,ombro,,,fp,
gemini,participants,lusa_104,ext_def_exp,um disparo de arma de fogo,,,fp,
gemini,participants,lusa_104,ext_def_exp,omissão de auxílio,,,fp,
gemini,participants,lusa_104,ext_def_exp,Setúbal,,,fp,
gemini,participants,lusa_104,ext_def_exp,Alto da Guerra,,,fp,
gemini,participants,lusa_104,ext_def_exp,medida de coação de prisão preventiva,,,fp,
gemini,participants,lusa_104,ext_def_exp,um comunicado da PJ,,,fp,
gemini,participants,lusa_104,ext_def_exp,crimes de homicídio qualificado na forma tentada,,,fp,
gemini,participants,lusa_104,ext_def_exp,um conflito,,,fp,
gemini,participants,lusa_104,ext_def_exp,primeiro interrogatório judicial,,,fp,
gemini,participants,lusa_104,ext_def_exp,ferimentos consideráveis,,,fp,
gemini,participants,lusa_104,ext_def_exp,detenção de arma proibida,,,fp,
gemini,participants,lusa_104,ext_def_exp,"um jovem,",,Per,fn,
gemini,participants,lusa_104,ext_def_exp,a medida de coação,,Other,fn,
gemini,participants,lusa_104,ext_def_exp,a PJ,,Org,fn,
gemini,participants,lusa_104,ext_def_exp,arma de fogo,,Obj,fn,
gemini,participants,lusa_104,ext_def_exp,uma coletividade de Setúbal,,Org,fn,
gemini,participants,lusa_104,ext_def_exp,um ombro,,Other,fn,
gemini,participants,lusa_104,ext_def_exp,um comunicado,,Obj,fn,
gemini,participants,lusa_104,ext_def_exp,o restaurante,,Loc,fn,
gemini,participants,lusa_104,ext_def_exp,o Alto da Guerra,,Loc,fn,
gemini,participants,lusa_104,ext_def_exp,que,,Per,fn,
gemini,participants,lusa_104,ext_def_exp,lhe,,Per,fn,
